vorname,anzahl,geschlecht
Lorena,3,w
Alejandro,3,m
Luciana,3,w
Alessandro,3,m
Lucie,3,w
Amin,3,m
Lucy,3,w
Amon,3,m
Madeleine,3,w
Anh,3,m
Malia,3,w
Antoni,3,m
Margarethe,3,w
Arne,3,m
Margarita,3,w
Balthasar,3,m
Mariella,3,w
Bastian,3,m
Maryam,3,w
Batuhan,3,m
Mascha,3,w
Bela,3,m
Medina,3,w
Benedict,3,m
Medine,3,w
Bilal,3,m
Melisa,3,w
Casimir,3,m
Merle,3,w
Christoph,3,m
Michelle,3,w
Danny,3,m
Minh,3,w
Dieter,3,m
Minou,3,w
Dietmar,3,m
Nala,3,w
Duy,3,m
Naomi,3,w
Dylan,3,m
Narin,3,w
Eren,3,m
Natalie,3,w
Erwin,3,m
Nila,3,w
Halil,3,m
Oda,3,w
Hasan,3,m
Penelope,3,w
Henryk,3,m
Rabia,3,w
İsmail,3,m
Rayan,3,w
Jack,3,m
Rosa,3,w
Jaden,3,m
Sahra,3,w
Jamie,3,m
Sibel,3,w
Jason,3,m
Sidney,3,w
Jasper,3,m
Tara,3,w
Jayden,3,m
Thu,3,w
Jordan,3,m
Ursula,3,w
Julien,3,m
Valerie,3,w
Justin,3,m
Vivien,3,w
Jürgen,3,m
Wilhelmina,3,w
Kaan,3,m
Kerem,3,m
Kolja,3,m
Konrad,3,m
Laith,3,m
Lars,3,m
Lennard,3,m
Lino,3,m
Luka,3,m
Lutz,3,m
Mads,3,m
Magnus,3,m
Mahmut,3,m
Manfred,3,m
Marian,3,m
Mario,3,m
Mathis,3,m
Merlin,3,m
Michel,3,m
Miraç,3,m
Nelson,3,m
Nico,3,m
Nicolas,3,m
Nikita,3,m
Patrick,3,m
Pius,3,m
Rainer,3,m
Romeo,3,m
Sam,3,m
Stefan,3,m
Tamino,3,m
Thomas,3,m
Tony,3,m
Tristan,3,m
Walid,3,m
Willem,3,m
Aaliyah,2,w
Adela,2,w
Agatha,2,w
Aleyna,2,w
Alicia,2,w
Alissa,2,w
Amany,2,w
Amaya,2,w
Amine,2,w
Ana,2,w
Andjelina,2,w
Andreea,2,w
Anja,2,w
Ann,2,w
Anouk,2,w
Ariana,2,w
Asmin,2,w
Aton,2,w
Aurelia,2,w
Aynur,2,w
Aysima,2,w
Barbara,2,w
Belçim,2,w
Beren,2,w
Berfin,2,w
Birgit,2,w
Blessing,2,w
Bonnie,2,w
Büşra,2,w
Bảo,2,w
Carmen,2,w
Carolin,2,w
Cecilie,2,w
Celia,2,w
Celin,2,w
Chanel,2,w
Abdo,2,m
Chisom,2,w
Adel,2,m
Chloe,2,w
Aeneas,2,m
Chloé,2,w
Aiden,2,m
Damla,2,w
Akif,2,m
Dana,2,w
Albrecht,2,m
Daria,2,w
Alexis,2,m
Darleen,2,w
Alfred,2,m
Defne,2,w
Aliev,2,m
Denise,2,w
Almir,2,m
Dua,2,w
Alvar,2,m
Ebrar,2,w
Alvaro,2,m
Ecem,2,w
Anes,2,m
Elaine,2,w
Antonovič,2,m
Eleanor,2,w
Arian,2,m
Elise,2,w
Arvid,2,m
Elissa,2,w
Aryan,2,m
Elli,2,w
Aslan,2,m
Elly,2,w
Atakan,2,m
Elora,2,w
Atalay,2,m
Emely,2,w
Augustin,2,m
Emina,2,w
Ayaz,2,m
Emmy,2,w
Ayden,2,m
Ena,2,w
Ayman,2,m
Ernestine,2,w
Ayoub,2,m
Estelle,2,w
Aziz,2,m
Evelyn,2,w
Baris,2,m
Fatme,2,w
Bayram,2,m
Felia,2,w
Berk,2,m
Fidelia,2,w
Berkay,2,m
Freda,2,w
Björn,2,m
Frederike,2,w
Bosse,2,m
Ghadir,2,w
Brian,2,m
Gia,2,w
Bryan,2,m
Giulia,2,w
Burak,2,m
Gülcan,2,w
Béla,2,m
Hafsa,2,w
Caner,2,m
Hailey,2,w
Cedric,2,m
Han,2,w
Cem,2,m
Hana,2,w
Cenk,2,m
Havin,2,w
Cihan,2,m
Hazal,2,w
Ciwan,2,m
Heidi,2,w
Conner,2,m
Heike,2,w
Connor,2,m
Helin,2,w
Conrad,2,m
Hilal,2,w
Cord,2,m
Hilde,2,w
Damien,2,m
Inga,2,w
Dan,2,m
Isabel,2,w
Danilo,2,m
Isabell,2,w
Dante,2,m
Isabelle,2,w
Davut,2,m
Iva,2,w
Dawid,2,m
Jane,2,w
Dayo,2,m
Janin,2,w
Deniz,2,m
Janine,2,w
Dennis,2,m
Jannat,2,w
Derek,2,m
Jasmina,2,w
Diego,2,m
Jelena,2,w
Eberhard,2,m
Jolina,2,w
Edvard,2,m
Joy,2,w
Elyas,2,m
Judith,2,w
Enno,2,m
Jule,2,w
Eray,2,m
Juli,2,w
Ernst,2,m
Karin,2,w
Evan,2,m
Karolina,2,w
Fabricio,2,m
Karoline,2,w
Fabrizio,2,m
Katarina,2,w
Felipe,2,m
Katrin,2,w
Fiete,2,m
Khadija,2,w
Filip,2,m
Kim,2,w
Fin,2,m
Kristin,2,w
Fred,2,m
Käthe,2,w
Frederic,2,m
Kübra,2,w
Fredrik,2,m
Lana,2,w
George,2,m
Lara-Sophie,2,w
Gia,2,m
Leen,2,w
Giuliano,2,m
Lene,2,w
Gunnar,2,m
Leona,2,w
Gustave,2,m
Liah,2,w
Görkem,2,m
Liane,2,w
Halis,2,m
Lieselotte,2,w
Hanifi,2,m
Lilia,2,w
Hartmut,2,m
Lilian,2,w
Harun,2,m
Lilith,2,w
Hauke,2,m
Lilo,2,w
Helmut,2,m
Lily,2,w
Henrik,2,m
Liya,2,w
Holger,2,m
Lore,2,w
Huy,2,m
Lou,2,w
Ian,2,m
Luiza,2,w
Ilias,2,m
Luzia,2,w
Immanuel,2,m
Luzie,2,w
Imran,2,m
Lynn,2,w
Jackson,2,m
Mafalda,2,w
Jake,2,m
Maha,2,w
Jamal,2,m
Malica,2,w
Jannis,2,m
Marianne,2,w
Jawad,2,m
Marla,2,w
Jerome,2,m
Marleen,2,w
Joe,2,m
Marlen,2,w
Joschua,2,m
Mavie,2,w
Junis,2,m
Maxima,2,w
Kai,2,m
Mayla,2,w
Karlo,2,m
Melek,2,w
Kasimir,2,m
Meliha,2,w
Kaspar,2,m
Melody,2,w
Kayra,2,m
Mercedes,2,w
Kerim,2,m
Merit,2,w
Khalil,2,m
Mika,2,w
Khang,2,m
Moana,2,w
Kiyan,2,m
Monika,2,w
Kornelius,2,m
Nada,2,w
Kwaku,2,m
Natalia,2,w
Laurenz,2,m
Nazlı,2,w
Lazar,2,m
Neele,2,w
Leandro,2,m
Nela,2,w
Leif,2,m
Nelly,2,w
Leonhardt,2,m
Nhi,2,w
Lionel,2,m
Nika,2,w
Long,2,m
Nisanur,2,w
Lorenz,2,m
Noa,2,w
Lothar,2,m
Noemi,2,w
Lucian,2,m
Oceane,2,w
Luk,2,m
Paola,2,w
Lê,2,m
Petra,2,w
Mahir,2,m
Phuong,2,w
Mailo,2,m
Quỳnh,2,w
Marco,2,m
Rachel,2,w
Marcus,2,m
Rahel,2,w
Marius,2,m
Raina,2,w
Marley,2,m
Rania,2,w
Mason,2,m
Raphaela,2,w
Matheo,2,m
Ravza,2,w
Mathias,2,m
Razan,2,w
Matti,2,m
Rebecca,2,w
Maximillian,2,m
Rebekka,2,w
Melik,2,m
Renée,2,w
Michał,2,m
Ria,2,w
Miguel,2,m
Rojda,2,w
Mike,2,m
Ronja,2,w
Mio,2,m
Rumeysa,2,w
Mirkan,2,m
Rüveyda,2,w
Muhamad,2,m
Sabrina,2,w
Muhammad,2,m
Safa,2,w
Murat,2,m
Safia,2,w
Mustapha,2,m
Safira,2,w
Müslüm,2,m
Saida,2,w
Naser,2,m
Sally,2,w
Nhat,2,m
Samira,2,w
Nicolai,2,m
Sandra,2,w
Nikolaj,2,m
Santana,2,w
Noam,2,m
Sayuri,2,w
Nuri,2,m
Seda,2,w
Okan,2,m
Sedef,2,w
Onur,2,m
Selin,2,w
Orhan,2,m
Selina,2,w
Pablo,2,m
Senem,2,w
Petar,2,m
Sienna,2,w
Pierre,2,m
Sude,2,w
Piotr,2,m
Suela,2,w
Pit,2,m
Summer,2,w
Quân,2,m
Susan,2,w
Raffael,2,m
Susann,2,w
Ragnar,2,m
Suzana,2,w
Rahim,2,m
Sydney,2,w
Rami,2,m
Sélina,2,w
Ray,2,m
Talia,2,w
Rayan,2,m
Tatiana,2,w
Resul,2,m
Thao,2,w
Rıza,2,m
Theodora,2,w
Robin,2,m
Tiara,2,w
Roland,2,m
Tina,2,w
Ronny,2,m
Toni,2,w
Rudi,2,m
Ulrike,2,w
Rudolf,2,m
Vera,2,w
Saleh,2,m
Veronika,2,w
Salomon,2,m
Virginia,2,w
Sean,2,m
Vivienne,2,w
Siegfried,2,m
Vy,2,w
Simeon,2,m
Wiktoria,2,w
Siraç,2,m
Yade,2,w
Sirius,2,m
Yamur,2,w
Spencer,2,m
Yaren,2,w
Stephan,2,m
Yuka,2,w
Steve,2,m
Yuna,2,w
Steven,2,m
Yvonne,2,w
Sven,2,m
Zahraa,2,w
Taha,2,m
Zainab,2,w
Tassilo,2,m
Zehra,2,w
Tiberius,2,m
Zeliha,2,w
Till,2,m
Zoey,2,w
Timon,2,m
Zsófia,2,w
Titus,2,m
Ánh,2,w
Tobias,2,m
Toke,2,m
Valentino,2,m
Valerio,2,m
Victor,2,m
Vinh,2,m
Vũ,2,m
Walter,2,m
Willi,2,m
William,2,m
Wissam,2,m
Wu,2,m
Yakup,2,m
Yannick,2,m
Yannis,2,m
Yari,2,m
Youssef,2,m
Youssouf,2,m
Yuri,2,m
Yuzarsif,2,m
Émile,2,m
Đức,2,m
Abbigail,1,w
Abbygail,1,w
Abrar,1,w
Addison,1,w
Adelajda,1,w
Adelina,1,w
Adi,1,w
Adriana-Stephania,1,w
Aerys,1,w
Afonia,1,w
Afua-Asare,1,w
Agnesa,1,w
Agnieszka,1,w
Ahu,1,w
Aida,1,w
Aidina,1,w
Aimee-Yvaine,1,w
Aimie,1,w
Aimée,1,w
Aisosa,1,w
Al-Zahraa,1,w
Alaa,1,w
Aad-Bo,1,m
Albena,1,w
Abass,1,m
Aldijana,1,w
Abdallah,1,m
Alea,1,w
Abdalwhab,1,m
Aleksandrova,1,w
Abde,1,m
Alesandra,1,w
Abdelfatah,1,m
Alessandra,1,w
Abdelrady,1,m
Alesya,1,w
Abdelrahman,1,m
Aleyda,1,w
Abdelsalam,1,m
Alice,1,w
Abderrezak,1,m
Alicia-Mary,1,w
Abdourahamane,1,m
Alicia-Shayen,1,w
Abdouramane,1,m
Alicia-Uzoamaka,1,w
Abdul-Rahman,1,m
Alija,1,w
Abdulah,1,m
Alise,1,w
Abdulkarim,1,m
Alix,1,w
Abdullah,1,m
Aliye,1,w
Abdulraman,1,m
Aljona,1,w
Abel,1,m
Allegra,1,w
Abidin,1,m
Almila,1,w
Abotarye,1,m
Almina,1,w
Abubakar,1,m
Almira,1,w
Addis,1,m
Alyson,1,w
Ademola,1,m
Alzahra,1,w
Adhim,1,m
Amaar,1,w
Adil,1,m
Amal,1,w
Adin,1,m
Amarr,1,w
Adnan,1,m
Amatullah,1,w
Adrijan,1,m
Amely,1,w
Aggelos,1,m
Amilie,1,w
Agir,1,m
Amièle,1,w
Agostino,1,m
Amy-Lee,1,w
Ahmed-Cherif,1,m
Amy-Lou,1,w
Aidin,1,m
Amy-Vân,1,w
Aiko,1,m
Anaa,1,w
Ajay,1,m
Anabel,1,w
Ajdin,1,m
Anaja,1,w
Akain,1,m
Anali,1,w
Akin,1,m
Anastasie,1,w
Al-Jawad,1,m
Anaïs,1,w
Alan,1,m
Andra,1,w
Alan-Said,1,m
Andreevna,1,w
Alben,1,m
Andrijana,1,w
Albinot,1,m
Anela,1,w
Albion,1,m
Aneliya,1,w
Aldrin,1,m
Aneta,1,w
Aleko,1,m
Anetova,1,w
Aleksandar,1,m
Anežka,1,w
Aleksander,1,m
Angel,1,w
Aleksandr,1,m
Angelica,1,w
Aleksandrov,1,m
Angeline,1,w
Aleksandrovič,1,m
Angelique-Sophie,1,w
Alen,1,m
Anila,1,w
Alexandr,1,m
Anissa,1,w
Alexandrovič,1,m
Anita,1,w
Alfredo,1,m
Anjali,1,w
Alfrenzo,1,m
Anjuli,1,w
Ali-Can,1,m
Anna-Carolina,1,w
Alican,1,m
Anna-Katharina,1,w
Alicemal,1,m
Anna-Lena,1,w
Aligül,1,m
Anna-Sofia,1,w
Alihan,1,m
Anna-Sophie,1,w
Alim,1,m
Annabell,1,w
Aliriza,1,m
Annabella-Belana,1,w
Alisher,1,m
Annabelle,1,w
Aliyu,1,m
Anne-Sophie,1,w
Aljosha,1,m
Annelies,1,w
Allan,1,m
Annie,1,w
Alp,1,m
Annikki,1,w
Alperen,1,m
Antoinette,1,w
Altair,1,m
Antonela,1,w
Altan,1,m
Antonietta,1,w
Amadeus,1,m
Antonovna,1,w
Aman,1,m
Anyaegbu,1,w
Amanmuhammet,1,m
Anzu,1,w
Amar,1,m
Apolline,1,w
Amaru,1,m
Appolline,1,w
Amed,1,m
Arda,1,w
Amen,1,m
Ariella,1,w
Amil,1,m
Armanda,1,w
Aminkeng,1,m
Arrey,1,w
Ammar,1,m
Arwen,1,w
Amoako,1,m
Ashkan,1,w
Amos,1,m
Ashley-Rose,1,w
Anand,1,m
Aslı,1,w
Anas,1,m
Asmaa,1,w
Anastasios,1,m
Assmanur,1,w
Anatole,1,m
Asta,1,w
Anders,1,m
Asu,1,w
Andre,1,m
Asude,1,w
Andrei,1,m
Asya,1,w
Andrey,1,m
Asyah,1,w
András,1,m
Augusta,1,w
Anel,1,m
Augustine,1,w
Anelio,1,m
Aulona,1,w
Angel,1,m
Avin,1,w
Anıl,1,m
Avra,1,w
Anil,1,m
Awa-Adama,1,w
Ankrambom,1,m
Aya,1,w
Annointed,1,m
Ayat,1,w
Anselm,1,m
Aybike,1,w
Ansoumane,1,m
Aybüke,1,w
Antar,1,m
Aycha,1,w
Antoine,1,m
Ayda,1,w
Antonije,1,m
Ayewa,1,w
Antonios,1,m
Ayla-Eliz,1,w
Antonius,1,m
Ayleen,1,w
Antonov,1,m
Aylin-Mia,1,w
Anwar,1,m
Ayo,1,w
Arad,1,m
Aysel,1,w
Arafat,1,m
Aysenur,1,w
Aramis,1,m
Aysu,1,w
Areyan,1,m
Ayten,1,w
Ari,1,m
Ayça,1,w
Arigo,1,m
Azima,1,w
Arik,1,m
Aziza,1,w
Arin,1,m
Azra-Nur,1,w
Arist,1,m
Açelya,1,w
Aristide,1,m
Bade,1,w
Arkadij,1,m
Bafuta,1,w
Arman,1,m
Balqis,1,w
Armando,1,m
Bang,1,w
Armin,1,m
Batul,1,w
Arnas,1,m
Beata,1,w
Arthuer,1,m
Beate,1,w
Asadullah,1,m
Beatrice,1,w
Ascan,1,m
Beatriz,1,w
Asen,1,m
Beau,1,w
Asenov,1,m
Bedriye,1,w
Asmat,1,m
Bejna,1,w
Atal,1,m
Bella,1,w
Atilla,1,m
Benedikta,1,w
Atreju,1,m
Benice,1,w
Aurel,1,m
Berenike,1,w
Aurelian,1,m
Beril,1,w
Aurélien,1,m
Berkantova,1,w
Austin,1,m
Berra,1,w
Avelino,1,m
Berrak,1,w
Avi,1,m
Besey,1,w
Aviel,1,m
Bessem,1,w
Aydin,1,m
Besungu,1,w
Ayrton,1,m
Bettina,1,w
Azem,1,m
Betül,1,w
Azis,1,m
Billi,1,w
Baba,1,m
Bisma,1,w
Bach,1,m
Blanchefleur,1,w
Baillo,1,m
Bo,1,w
Bakary,1,m
Bobbie,1,w
Bakieer,1,m
Bodiel,1,w
Baptiste,1,m
Boglárka,1,w
Barış,1,m
Bomo,1,w
Bartuğ,1,m
Bonita,1,w
Bascha,1,m
Brigitte,1,w
Basil,1,m
Bronia,1,w
Bassam,1,m
Buglem,1,w
Baver,1,m
Buğlem,1,w
Bejzat,1,m
Bynum,1,w
Belisar,1,m
Bärbel,1,w
Ben-Luca,1,m
Bùi,1,w
Bendix,1,m
Caley,1,w
Benet,1,m
Camara,1,w
Benett,1,m
Camilla,1,w
Benito,1,m
Camilla-Thérèse,1,w
Benjamín,1,m
Cara,1,w
Bennett,1,m
Cariad,1,w
Benny,1,m
Carina,1,w
Beno,1,m
Carlota,1,w
Bensen,1,m
Catharina,1,w
Bente,1,m
Cattleya,1,w
Beriz,1,m
Cayla,1,w
Bernd,1,m
Celeste,1,w
Bernhard,1,m
Cemre,1,w
Bertil,1,m
Ceyla,1,w
Besir,1,m
Ceylin-Esila,1,w
Besjan,1,m
Chaja,1,w
Beşir,1,m
Chana,1,w
Bill,1,m
Charie,1,w
Billie,1,m
Charleen,1,w
Binh,1,m
Charleene,1,w
Birol,1,m
Charlott,1,w
Bleike,1,m
Chayenne-Kira,1,w
Bo,1,m
Chekeber,1,w
Bob,1,m
Chelsea,1,w
Bogaç,1,m
Chenaa,1,w
Bogdan,1,m
Cheryl,1,w
Bowen,1,m
Cheyenne,1,w
Bozan,1,m
Chi,1,w
Brandon,1,m
Chiara,1,w
Brandy,1,m
Chiraz,1,w
Breen,1,m
Christa,1,w
Briliyanto,1,m
Christel,1,w
Brooklyn,1,m
Christiane,1,w
Bruno-Levi,1,m
Christin,1,w
Brusk,1,m
Châu,1,w
Burhan,1,m
Cicilia,1,w
Burç,1,m
Cindy,1,w
Buğra,1,m
Cinta,1,w
Băng,1,m
Citra,1,w
Bảo,1,m
Clarissa,1,w
Caesar,1,m
Claudia,1,w
Cajou,1,m
Clementine,1,w
Camael,1,m
Clotilde,1,w
Camillo,1,m
Cloé,1,w
Camilo,1,m
Collien,1,w
Can-Kerem,1,m
Constance,1,w
Can-Luca,1,m
Constancia,1,w
Canberk,1,m
Coraline,1,w
Cansın,1,m
Cordula,1,w
Cao,1,m
Corlissa,1,w
Carl-Louis,1,m
Cristina,1,w
Carl-Philipp,1,m
Csilla,1,w
Carl-Titus,1,m
Cynthia,1,w
Caroll,1,m
Cát,1,w
Carsten,1,m
Cäcilie,1,w
Cash,1,m
Dagmar,1,w
Cassius,1,m
Dalia,1,w
Cemal,1,m
Dalila,1,w
Centurio,1,m
Damali,1,w
Cesar,1,m
Damira,1,w
Cevher,1,m
Danielle,1,w
Ceyhan,1,m
Danja,1,w
Charles,1,m
Dao,1,w
Che,1,m
Darine,1,w
Cheena,1,m
Daritza,1,w
Chelton,1,m
Dauda,1,w
Chia,1,m
Davina,1,w
Chigozie,1,m
Deborah,1,w
Chinwendu,1,m
Dejana,1,w
Christ,1,m
Delija,1,w
Cihat,1,m
Delina,1,w
Claus-Peter,1,m
Denisa,1,w
Clifford,1,m
Denisovna,1,w
Clyde,1,m
Denna,1,w
Collin,1,m
Derya,1,w
Conan,1,m
Despina,1,w
Crisan,1,m
Destan,1,w
Cudi,1,m
Detelinova,1,w
Curtis,1,m
Devka,1,w
Cäsar,1,m
Diba,1,w
Cédric,1,m
