vorname,anzahl,geschlecht
Sofie,6,w
Yasmin,6,w
Ahmed,6,m
Bennet,6,m
Bruno,6,m
Constantin,6,m
Dominik,6,m
Emre,6,m
Enes,6,m
Eren,6,m
Frank,6,m
Fritz,6,m
Fynn,6,m
Ilyas,6,m
Johannes,6,m
Junis,6,m
Lion,6,m
Marcel,6,m
Marvin,6,m
Mohammed,6,m
Muhammad,6,m
Oliver,6,m
Peter,6,m
Poyraz,6,m
Richard,6,m
Taha,6,m
Toni,6,m
Willi,6,m
Alexandra,5,w
Amilia,5,w
Anastasia,5,w
Anouk,5,w
Aurelia,5,w
Carlotta,5,w
Cecilia,5,w
Christina,5,w
Fabienne,5,w
Fatma,5,w
Flora,5,w
Havin,5,w
Josephine,5,w
Lotta,5,w
Malia,5,w
Melisa,5,w
Milena,5,w
Paula,5,w
Rosa,5,w
Thea,5,w
Vanessa,5,w
Viktoria,5,w
Yasmina,5,w
Zehra,5,w
Aras,5,m
Arthur,5,m
Damian,5,m
Efe,5,m
Emin,5,m
Hannes,5,m
Hasan,5,m
Ivan,5,m
Jad,5,m
Joshua,5,m
Khaled,5,m
Konstantin,5,m
Lasse,5,m
Leandro,5,m
Levin,5,m
Luke,5,m
Marlon,5,m
Mateo,5,m
Mats,5,m
Mert,5,m
Philipp,5,m
Piet,5,m
René,5,m
Robert,5,m
Sam,5,m
Sami,5,m
Sebastian,5,m
Thomas,5,m
Tristan,5,m
Uwe,5,m
Viktor,5,m
Ömer,5,m
Alina,4,w
Amira,4,w
Andreea,4,w
Asya,4,w
Aurora,4,w
Debora,4,w
Diana,4,w
Elina,4,w
Elli,4,w
Eslem,4,w
Estelle,4,w
Eva,4,w
Helene,4,w
Helin,4,w
Ilayda,4,w
Juna,4,w
Larissa,4,w
Linda,4,w
Livia,4,w
Lotte,4,w
Mai,4,w
Malak,4,w
Mara,4,w
Marleen,4,w
Noa,4,w
Nora,4,w
Rosalie,4,w
Su,4,w
Talia,4,w
Theresa,4,w
Tuana,4,w
Yaren,4,w
Alan,4,m
Albert,4,m
Andrei,4,m
Arda,4,m
Arvid,4,m
Bastian,4,m
Bela,4,m
Bilal,4,m
Burak,4,m
Emirhan,4,m
Eric,4,m
Erik,4,m
Ferdinand,4,m
Georg,4,m
Halil,4,m
Hans,4,m
Hüseyin,4,m
Jamie,4,m
Jannik,4,m
John,4,m
Jona,4,m
Julius,4,m
Kerim,4,m
Kevin,4,m
Leander,4,m
Leonardo,4,m
Leopold,4,m
Lias,4,m
Lio,4,m
Luka,4,m
Maria,4,m
Mark,4,m
Martin,4,m
Matti,4,m
Mehmet,4,m
Mikail,4,m
Musa,4,m
Nicklas,4,m
Niclas,4,m
Noel,4,m
Oscar,4,m
Patrick,4,m
Phil,4,m
Philip,4,m
Said,4,m
Timur,4,m
Tobias,4,m
Tony,4,m
Yakup,4,m
Yassin,4,m
Ada,3,w
Adele,3,w
Aisha,3,w
Alice,3,w
Alicja,3,w
Aliya,3,w
Alma,3,w
Amani,3,w
Anais,3,w
Anh,3,w
Anja,3,w
Annabelle,3,w
Asmin,3,w
Aylin,3,w
Berfin,3,w
Betty,3,w
Buğlem,3,w
Carla,3,w
Cataleya,3,w
Damla,3,w
Daria,3,w
Defne,3,w
Ecrin,3,w
Eda,3,w
Elaina,3,w
Elanur,3,w
Elise,3,w
Elizabeth,3,w
Emelie,3,w
Emely,3,w
Emine,3,w
Esma,3,w
Fatima,3,w
Frida,3,w
Grace,3,w
Hanin,3,w
Havva,3,w
Hira,3,w
Huda,3,w
İrem,3,w
Janina,3,w
Jelena,3,w
Jolien,3,w
Joline,3,w
Katrin,3,w
Kim,3,w
Kimberly,3,w
Klara,3,w
Leen,3,w
Lenia,3,w
Leonora,3,w
Leyla,3,w
Lily,3,w
Louise,3,w
Lucia,3,w
Lynn,3,w
Maila,3,w
Manessa,3,w
Marija,3,w
Marina,3,w
Marla,3,w
Martha,3,w
Alessio,3,m
Melissa,3,w
Alvar,3,m
Merve,3,w
Andreas,3,m
Mona,3,w
Andrew,3,m
Monika,3,w
Angelo,3,m
Naomi,3,w
Bernd,3,m
Narin,3,w
Caspar,3,m
Natalia,3,w
Cemil,3,m
Nehir,3,w
Clemens,3,m
Nina,3,w
Colin,3,m
Nour,3,w
Dejan,3,m
Pia,3,w
Denis,3,m
Romy,3,w
Deniz,3,m
Ruth,3,w
Eymen,3,m
Sahra,3,w
Filip,3,m
Samantha,3,w
Hadi,3,m
Selma,3,w
Hagen,3,m
Sena,3,w
Harun,3,m
Sibel,3,w
Heinrich,3,m
Stella,3,w
Herbert,3,m
Tilda,3,w
Jakub,3,m
Valerie,3,w
Jason,3,m
Veronika,3,w
Johnny,3,m
Yuna,3,w
Jordan,3,m
Zahraa,3,w
Juri,3,m
Zainab,3,w
Karsten,3,m
Zoey,3,w
Kenan,3,m
Zoé,3,w
Kerem,3,m
Kilian,3,m
Kurt,3,m
Kuzey,3,m
Lennard,3,m
Lennox,3,m
Levi,3,m
Lian,3,m
Lionel,3,m
Logan,3,m
Luiz,3,m
Mahmoud,3,m
Malik,3,m
Mario,3,m
Matthias,3,m
Merdan,3,m
Merlin,3,m
Mike,3,m
Mio,3,m
Muhamed,3,m
Murat,3,m
Nikolas,3,m
Noam,3,m
Osman,3,m
Otto,3,m
Pascal,3,m
Pepe,3,m
Quinn,3,m
Robin,3,m
Roger,3,m
Roman,3,m
Selim,3,m
Thore,3,m
Timo,3,m
Tyler,3,m
Vasilije,3,m
Victor,3,m
Yannik,3,m
Younes,3,m
Yunus,3,m
Çinar,3,m
Adamma,2,w
Ahsen,2,w
Aischa,2,w
Albana,2,w
Alena,2,w
Alessia,2,w
Aleyna,2,w
Alicia,2,w
Aliyah,2,w
Amalia,2,w
Amelia,2,w
Amélie,2,w
Annika,2,w
Aria,2,w
Arin,2,w
Ava,2,w
Aysu,2,w
Badia,2,w
Batul,2,w
Beatrice,2,w
Beren,2,w
Bettina,2,w
Beyza,2,w
Cansu,2,w
Celeste,2,w
Ceren,2,w
Ceyda,2,w
Ceylin,2,w
Chi,2,w
Christiane,2,w
Cristina,2,w
Dalia,2,w
Delal,2,w
Derya,2,w
Dilara,2,w
Dorothea,2,w
Ece,2,w
Eftelya,2,w
Elea,2,w
Eleni,2,w
Elida,2,w
Aaron,2,m
Elissa,2,w
Abbas,2,m
Elsa,2,w
Adil,2,m
Emilie,2,w
Aleksandar,2,m
Emmi,2,w
Alen,2,m
Emmy,2,w
Alessandro,2,m
Erva,2,w
Alex,2,m
Esila,2,w
Almir,2,m
Esmanur,2,w
Ammar,2,m
Eve,2,w
Anas,2,m
Eveline,2,w
Anh,2,m
Evin,2,w
Antoine,2,m
Eylül,2,w
Antoni,2,m
Ezgi,2,w
Arian,2,m
Felizitas,2,w
Arijan,2,m
Filipova,2,w
Armando,2,m
Finnja,2,w
Ashraf,2,m
Fiona,2,w
August,2,m
Florentine,2,w
Aurelio,2,m
Friederike,2,w
Ayaz,2,m
Gabriela,2,w
Bao,2,m
Gül,2,w
Batu,2,m
Hanni,2,w
Benedikt,2,m
Hatice,2,w
Cahit,2,m
Heidi,2,w
Carl,2,m
Helen,2,w
Charles,2,m
Helga,2,w
Charly,2,m
Hilal,2,w
Christoph,2,m
Hope,2,w
Cihan,2,m
Hélène,2,w
Damon,2,m
Iman,2,w
Danil,2,m
Irma,2,w
Danilo,2,m
Isabel,2,w
Dario,2,m
Ivanova,2,w
Darko,2,m
Jamila,2,w
Detlef,2,m
Jane,2,w
Devin,2,m
Janine,2,w
Devrim,2,m
Jara,2,w
Diego,2,m
Jenny,2,w
Diyar,2,m
Jolie,2,w
Dylan,2,m
Jolina,2,w
Edem,2,m
Jonna,2,w
Eduard,2,m
Joyce,2,w
Edward,2,m
Julia,2,w
Ege,2,m
Juliana,2,w
Elian,2,m
Karla,2,w
Emilian,2,m
Karlotta,2,w
Erdem,2,m
Kassandra,2,w
Eyad,2,m
Kathleen,2,w
Fiete,2,m
Kevser,2,w
Fridolin,2,m
Laila,2,w
Glenn,2,m
Lamar,2,w
Güney,2,m
Lavinia,2,w
Han,2,m
Layal,2,w
Hanno,2,m
Layan,2,w
Henning,2,m
Layla,2,w
İbrahim,2,m
Lea-Sophie,2,w
Imran,2,m
Leena,2,w
Ismail,2,m
Lene,2,w
Issam,2,m
Lien,2,w
Iven,2,m
Lijana,2,w
Jacob,2,m
Liliana,2,w
Jamal,2,m
Lilli,2,w
Jannes,2,m
Linnea,2,w
Jannis,2,m
Liyana,2,w
Jasper,2,m
Liz,2,w
Jeffrey,2,m
Lola,2,w
Jeremy,2,m
Lu,2,w
Jerome,2,m
Lucy,2,w
Jesper,2,m
Madita,2,w
Johan,2,m
Magda,2,w
Joris,2,m
Magdalena,2,w
Josef,2,m
Maggie,2,w
Jules,2,m
Malina,2,w
Julien,2,m
Malou,2,w
Justus,2,m
Marlen,2,w
Jürgen,2,m
Marta,2,w
Kacper,2,m
Martina,2,w
Kai,2,m
Maryana,2,w
Khadir,2,m
Mayla,2,w
Kian,2,m
Megan,2,w
Konstantinos,2,m
Melanie,2,w
Lazar,2,m
Melia,2,w
Ledion,2,m
Meliha,2,w
Lennart,2,m
Meriam,2,w
Lenny,2,m
Merle,2,w
Leonas,2,m
Meta,2,w
Leonidas,2,m
Michaela,2,w
Levent,2,m
Michelle,2,w
Liron,2,m
Milkova,2,w
Liyan,2,m
Milla,2,w
Lorenz,2,m
Minel,2,w
Louie,2,m
Minze,2,w
Luan,2,m
Naima,2,w
Lui,2,m
Naina,2,w
Lutz,2,m
Nelly,2,w
Mads,2,m
Nike,2,w
Mahdi,2,m
Nikolaeva,2,w
Malte,2,m
Nikolina,2,w
Manuel,2,m
Nives,2,w
Marcus,2,m
Palina,2,w
Marek,2,m
Pina,2,w
Marius,2,m
Polly,2,w
Marko,2,m
Raisa,2,w
Matei,2,m
Rana,2,w
Matheo,2,m
Rebeca,2,w
Mattis,2,m
Rebecca,2,w
Maximo,2,m
Rita,2,w
Milian,2,m
Rojin,2,w
Mirac,2,m
Rosemarie,2,w
Miraç,2,m
Saliha,2,w
Miron,2,m
Selin,2,w
Mirza,2,m
Shabanova,2,w
Moussa,2,m
Stefanie,2,w
Munir,2,m
Susanne,2,w
Nedim,2,m
Tabea,2,w
Neo,2,m
Tala,2,w
Nico,2,m
Tamara,2,w
Nicolas,2,m
Valeria,2,w
Niko,2,m
Vera,2,w
Nino,2,m
Yağmur,2,w
Nuka,2,m
Zahide,2,w
Nuri,2,m
Zahra,2,w
Ozan,2,m
Zelal,2,w
Zora,2,w
Peer,2,m
Şura,2,w
Pit,2,m
Ragnar,2,m
Raul,2,m
Rayyan,2,m
Rocco,2,m
Romeo,2,m
Ron,2,m
Ryan,2,m
Ryszard,2,m
Sadek,2,m
Samir,2,m
Seymur,2,m
Silas,2,m
Stefan,2,m
Sven,2,m
Tahsin,2,m
Talha,2,m
Tayfun,2,m
Taylor,2,m
Theo,2,m
Thorin,2,m
Tiago,2,m
Til,2,m
Till,2,m
Umut,2,m
Valentino,2,m
Vincenzo,2,m
Vito,2,m
Vitus,2,m
Werner,2,m
Wilhelm,2,m
Wolf,2,m
Yaman,2,m
Yanis,2,m
Yas,2,m
Yavuz,2,m
Yuma,2,m
Zeyd,2,m
Çınar,2,m
Aaliyah,1,w
Abby,1,w
Abieyuwa,1,w
Abigail,1,w
Abigaila,1,w
Acelya,1,w
Adea,1,w
Adelle,1,w
Adetoni,1,w
Adreia,1,w
Adriana,1,w
Afzem,1,w
Agnes,1,w
Aiman,1,w
Aische,1,w
Aize,1,w
Aişe,1,w
Ajla,1,w
Akbari,1,w
Akinyi,1,w
Akorede,1,w
Al,1,w
Alana,1,w
Alanur,1,w
Alara,1,w
Alea,1,w
Aleeza,1,w
Aleja,1,w
Aleksandra,1,w
Aleksandrova,1,w
Aleksandrovna,1,w
Aleksieva,1,w
Alessa,1,w
Alessandra,1,w
Alexis,1,w
Alexis-Juliet,1,w
Alexsandra,1,w
Alhuda,1,w
Alin,1,w
Alisa,1,w
Aaron-Jerome,1,m
Alisha,1,w
Abdallah,1,m
Alisija-Selina,1,w
Abdarrahman,1,m
Alissa,1,w
Abdollah,1,m
Aliza,1,w
Abdul-Kerim,1,m
Alizée,1,w
Abdulrahman,1,m
Alja,1,w
Abdur,1,m
Almıla,1,w
Abdurrahim,1,m
Almina,1,w
Abhi,1,m
Almira,1,w
Abu-Supianovič,1,m
Alva,1,w
Achim,1,m
Amaal,1,w
Adalbert,1,m
Amal,1,w
Addney,1,m
Amalia-Sophie,1,w
Adebayo,1,m
Amaliya,1,w
Adem,1,m
Amanda,1,w
Adnan,1,m
Amar,1,w
Afnan,1,m
Amara,1,w
Agit,1,m
Amber-Paige,1,w
Ahmet,1,m
Amel,1,w
Ahmet-Adnan,1,m
Amelia-Jolé,1,w
Aiden,1,m
Amelia-Kıymet,1,w
Ajdin,1,m
Amelija,1,w
Akbar,1,m
Amen,1,w
Akib,1,m
Amilie,1,w
Akif,1,m
Amni,1,w
Al,1,m
Amora,1,w
Alaric,1,m
Amrei,1,w
Alban,1,m
Ana,1,w
Albin,1,m
Anabel,1,w
Alddin,1,m
Anabella,1,w
Alehandro,1,m
Ananya,1,w
Alejandro,1,m
Anastasija,1,w
Aleks,1,m
Anastazja,1,w
Alerio,1,m
Anat,1,w
Alessandro-Kristijan,1,m
Andrijana,1,w
Alessandro-Leandro,1,m
Andrée,1,w
Alexandros,1,m
Anelsia,1,w
Alfons,1,m
Anetta,1,w
Ali-Amir,1,m
Angel,1,w
Aliçan,1,m
Angela,1,w
Allan,1,m
Angelika,1,w
Almedin,1,m
Angelina,1,w
Almero,1,m
Angelova,1,w
Alois,1,m
Angie,1,w
Alonso,1,m
Aniela,1,w
Alper,1,m
Anissa,1,w
Alperen,1,m
Ankrah,1,w
Alptuğ,1,m
Anna-Cathleen,1,w
Alve,1,m
Anna-Maria,1,w
Alwin,1,m
Annabell,1,w
Amadeus,1,m
Annalena,1,w
Aman,1,m
Anne,1,w
Amar,1,m
Anneli,1,w
Amon,1,m
Annemarie,1,w
Anais,1,m
Anni,1,w
Anando,1,m
Antonella,1,w
Anders,1,m
Antonie,1,w
Andrei-Levi,1,m
Anuk,1,w
Andrejs,1,m
Anuoluwa,1,w
Andriovič,1,m
Ariana,1,w
André,1,m
Arianna,1,w
Anel,1,m
Arjona,1,w
Angel,1,m
Armanda,1,w
Angelinov,1,m
Artjona,1,w
Anis,1,m
Arwa,1,w
Anosch,1,m
Arwen,1,w
Anri,1,m
Arya,1,w
Antonio,1,m
Arzu,1,w
Antonios,1,m
Asan,1,w
Antonius,1,m
Aselya,1,w
Anuar,1,m
Asiyah,1,w
Anujan,1,m
Aslanovna,1,w
Aodhfin,1,m
Assil,1,w
Apostolis,1,m
Astrid,1,w
Aqib,1,m
Asude,1,w
Aramînko,1,m
Atonia,1,w
Aranđjelov,1,m
Aurelie,1,w
Ardıl,1,m
Aurélie,1,w
Are,1,m
Autumn,1,w
Arhan,1,m
Ava-Amani,1,w
Ariel,1,m
Avery,1,w
Ariyan,1,m
Avissa,1,w
Arman,1,m
Avşin,1,w
Armin,1,m
Aygüneş,1,w
Arno,1,m
Aynisa,1,w
Aro,1,m
Aysel,1,w
Aron,1,m
Aysima,1,w
Artur,1,m
Ayça,1,w
Arved,1,m
Ayşe,1,w
Aryeh,1,m
Ayşegül,1,w
Asaf,1,m
Açelya,1,w
Aslan,1,m
Aşkın,1,w
Asuamah,1,m
Bade,1,w
Atakan,1,m
Bahar,1,w
Atef,1,m
Bahriye,1,w
Atesh,1,m
Bailssan,1,w
Atif,1,m
Barbara,1,w
Atilla,1,m
Batoul,1,w
Augustus,1,m
Beatrice-Alexandra,1,w
Aurelius,1,m
Begzada,1,w
Aurelyo-Moreno,1,m
Bejna,1,w
Aviv,1,m
Belana,1,w
Awa,1,m
Belinay,1,w
Awni,1,m
Bella,1,w
Ayas,1,m
Belma,1,w
Ayaz-Yakup,1,m
Berra-Sultan,1,w
Ayden,1,m
Berçem,1,w
Ayham,1,m
Beyza-Nur,1,w
Ayhan,1,m
Beşiktaş,1,w
Aykan,1,m
Bilge,1,w
Aykut,1,m
Bird,1,w
Aymen,1,m
Blanca,1,w
Aysun,1,m
Brigitte,1,w
Aytaç,1,m
Brises,1,w
Aşkin,1,m
Bucci,1,w
Baal,1,m
Burcu,1,w
Bader,1,m
Buse,1,w
Bakir,1,m
Calina,1,w
Balthasar,1,m
Canan,1,w
Baran,1,m
Candan,1,w
Bartholomäus,1,m
Carina,1,w
Bashir,1,m
Carlina,1,w
Batuhan,1,m
Carmen,1,w
Bechir,1,m
Carola,1,w
Bedir,1,m
Carolin,1,w
Bedirhan,1,m
Cassandra,1,w
Bekir,1,m
Cassandra-Lynn,1,w
Bene,1,m
Cassia,1,w
Bengt,1,m
Catalena,1,w
Bennett,1,m
Cate,1,w
Berkan,1,m
Celia,1,w
Berkay,1,m
Celin,1,w
Berkin,1,m
Celina,1,w
Bernhard,1,m
Celine,1,w
Bero,1,m
Chahrazed,1,w
Berto,1,m
Chalotte,1,w
Bijan,1,m
Chanel,1,w
Bill,1,m
Chanelle,1,w
Birand,1,m
Charlie,1,w
Bjarne,1,m
Chelsea,1,w
Blaise,1,m
Cheyenne,1,w
Blendi,1,m
Chiara,1,w
Bo,1,m
Chimamanda,1,w
Bodie,1,m
Chinyere,1,w
Bogdan,1,m
Chisom,1,w
Bonaventura,1,m
Christabel,1,w
Boucif,1,m
Christiana,1,w
Bradley,1,m
Ciara,1,w
Brain,1,m
Clara-Zelson,1,w
Branko,1,m
Clarissa,1,w
Brooklyn,1,m
Cyrin,1,w
Bryan,1,m
Dalina,1,w
Buğrahan,1,m
Dalisa,1,w
Béla,1,m
Daliya,1,w
Bünyamin,1,m
Dalya,1,w
Cafer,1,m
Damaris,1,w
Cahfer,1,m
Danaya,1,w
Calogero,1,m
Daniela,1,w
Caner,1,m
Daniilovna,1,w
Canku,1,m
Daryn,1,w
Carlo,1,m
Davina,1,w
Carlos,1,m
Dayana,1,w
Carlton,1,m
Dea,1,w
Casimir,1,m
Derin,1,w
Casper,1,m
Despina,1,w
Cayden-Cash,1,m
Devi,1,w
Celo,1,m
Diamant,1,w
Cengizhan,1,m
Dil-Anu,1,w
Charlie,1,m
Dilanur,1,w
Che,1,m
Dina,1,w
Chi-Khang,1,m
Dita,1,w
Christ,1,m
Doha,1,w
Chuxun,1,m
Donovan,1,w
Cınar,1,m
Dora,1,w
Civan,1,m
Dorentina,1,w
Cjell,1,m
Dorota,1,w
Coby,1,m
Dorothee,1,w
Colin-Joel,1,m
Doğa,1,w
Collin,1,m
Duhaje,1,w
Conna,1,m
Dünya,1,w
Connor,1,m
Ebru,1,w
Conrad,1,m
Ecaterina,1,w
Cornelius,1,m
Ecem,1,w
Cuno,1,m
Ecenur,1,w
Cylianno,1,m
Edda,1,w
Daba,1,m
Edona,1,w
Dado,1,m
Eflin,1,w
Dalijan,1,m
Eileen,1,w
Danielle,1,m
Ekaterina,1,w
Danielov,1,m
El-Hawraa,1,w
Danny,1,m
El-Houda,1,w
Daoud,1,m
Eleanor,1,w
Darijan,1,m
Elektra,1,w
Darin,1,m
Eleonore,1,w
Darius,1,m
Elfida,1,w
Dariush,1,m
Elham,1,w
Darwin,1,m
Eliana,1,w
Daryan,1,m
Elice,1,w
Daumantas,1,m
Elien,1,w
Dave,1,m
Elifnaz,1,w
David-Michael,1,m
Eline,1,w
Davidson,1,m
Elira,1,w
Davinci,1,m
Elisabet,1,w
Davit,1,m
Elisabeta,1,w
Davud,1,m
Elisabetha,1,w
Dawid,1,m
Elischka,1,w
Daymon,1,m
Elisea,1,w
Dağhan,1,m
Elisia,1,w
Demir,1,m
Elissar,1,w
Demircan,1,m
Elizabete,1,w
Demirhan,1,m
Elizaveta,1,w
Demis,1,m
Ella-Marlene,1,w
Demon-Enzo,1,m
Ellen,1,w
Deven,1,m
Ellena,1,w
Devran,1,m
Elliana,1,w
Dezhi,1,m
Elma,1,w
Diab,1,m
Elmas,1,w
Diar,1,m
Elmedina,1,w
Didier-Joël,1,m
Elouise,1,w
Die-Santos,1,m
Elsbeth,1,w
Dieter,1,m
Elshaday,1,w
Dietrich,1,m
Elvira,1,w
Dijab,1,m
Elza,1,w
Dimitrov,1,m
Eláine,1,w
Dion,1,m
Emel,1,w
Dirk,1,m
Emilia-Fiona,1,w
Diyan,1,m
Emilia-May,1,w
Djemail,1,m
Emilie-Kleeblatt,1,w
Djibril,1,m
Emily-Marie,1,w
Djordje,1,m
Emira,1,w
Dolunay,1,m
Emma-Sophie,1,w
Domenico,1,m
Empress,1,w
Dorian,1,m
Enna,1,w
Dusko,1,m
Erblina,1,w
Ebubekir,1,m
Erika,1,w
Ebuzer,1,m
Erin,1,w
Edeen,1,m
Erina,1,w
Edgar,1,m
Erna,1,w
Edis,1,m
Ernestine,1,w
Eduardo,1,m
Ervanur,1,w
Egbe,1,m
Esilya,1,w
Egidio,1,m
Esmeé,1,w
Ehab,1,m
Estera,1,w
Ekin,1,m
Estera-Julia,1,w
El,1,m
Evangeline,1,w
Elbejan,1,m
Evany,1,w
Eldi,1,m
Evelin,1,w
Eldin,1,m
Evelyn,1,w
Eli,1,m
Evisabeth,1,w
Eliah,1,m
Eyşan,1,w
Eliandro,1,m
Ezekiel,1,w
Elijah-Castiel,1,m
Ezra,1,w
Elio,1,m
Fabia,1,w
Eliot,1,m
Fadile,1,w
Eliott,1,m
Falkjær,1,w
Eliyah,1,m
Fatıma,1,w
Elmo,1,m
Fatna,1,w
Elsan,1,m
Fay,1,w
Elvin,1,m
Faye,1,w
Emi,1,m
Fayrouza,1,w
Emiliano,1,m
Fee,1,w
Emilijan,1,m
Felia,1,w
Emilijo,1,m
Felicia,1,w
Eminem,1,m
Felicita,1,w
Emmanuel,1,m
Felicitas,1,w
Emrecan,1,m
Fenisha,1,w
Ender,1,m
Feodora,1,w
Eniz,1,m
Ferdane,1,w
Enno,1,m
Feyza,1,w
Enoh,1,m
Feyzan,1,w
Enrico,1,m
Fidan,1,w
Enzo,1,m
Filippa,1,w
Erasmus,1,m
Filiz-May,1,w
Eray,1,m
Finya,1,w
Erdal,1,m
Fiorella,1,w
Erich,1,m
Florinda,1,w
Erlin,1,m
Francisca,1,w
Ermal,1,m
Franzi,1,w
Ertan,1,m
Franziska,1,w
Ertuğrul,1,m
Frayer,1,w
Erwin,1,m
Freya,1,w
Esad,1,m
Gabriella,1,w
Etakah,1,m
Gaia,1,w
Everest,1,m
Galena,1,w
Evgeny,1,m
Galya,1,w
Evren,1,m
Gamze,1,w
Eyob,1,m
Gannat,1,w
Eyüp,1,m
Gazal,1,w
Fabio,1,m
Gemma,1,w
Fadi,1,m
Georgieva,1,w
Falko,1,m
Geraldine,1,w
Fares,1,m
Gerda,1,w
Fathi,1,m
Giada,1,w
Fatih,1,m
Gilda,1,w
Fawaz,1,m
Gina,1,w
Fazlı,1,m
Ginan,1,w
Fazlija,1,m
Gjemile,1,w
Fehim,1,m
Gloria,1,w
Fela,1,m
Gracie,1,w
Felyas,1,m
Gurli,1,w
Ferhad,1,m
Gyurhan,1,w
Ferhan,1,m
Gökçe,1,w
Ferhat,1,m
Gülay,1,w
Ferhatov,1,m
Güldane,1,w
Fernando,1,m
Gülru,1,w
Ferzende,1,m
Hala,1,w
Fidelis,1,m
Hale,1,w
Fietje,1,m
Halime,1,w
Fikret,1,m
Halina,1,w
Finn-Luca,1,m
Hamdiyah,1,w
Finnegan,1,m
Hamide,1,w
Finnian,1,m
Hanien,1,w
Fiodor,1,m
Haram-Fatima,1,w
Firat,1,m
Haura,1,w
Florenz,1,m
Hayat,1,w
Flynn,1,m
Hayley,1,w
Francesko,1,m
Hegaard,1,w
Franciszek,1,m
Hella,1,w
Frank-Michael,1,m
Henni,1,w
Franziskus,1,m
Hevin,1,w
Fred,1,m
Hewes,1,w
Frederic,1,m
Hezrin,1,w
Frederick,1,m
Hiba,1,w
Frido,1,m
Hiranur,1,w
Friede,1,m
Hoang,1,w
Furkan,1,m
Hoda,1,w
George,1,m
Holly,1,w
Gerd,1,m
Hope-Madison,1,w
Gerhard,1,m
Houda,1,w
Geylani,1,m
Hulda,1,w
Giannino,1,m
Hümeyra,1,w
Gino,1,m
Ibriyam,1,w
Giovanni,1,m
İkra,1,w
Goldi,1,m
İkranur,1,w
Guido,1,m
Ileana,1,w
Guiliano,1,m
Ilma,1,w
Gursehej,1,m
Imen,1,w
Gustav,1,m
Inas,1,w
Gyursel,1,m
Increase,1,w
Görkem,1,m
Ines,1,w
Güralp,1,m
Inge,1,w
Güray,1,m
Inioluwa,1,w
Hadis,1,m
Ioana,1,w
Haidar,1,m
Irem,1,w
