vorname,anzahl,geschlecht
Ruby,2,w
Milan,2,m
Samantha,2,w
Niklas,2,m
Scarlett,2,w
Pepe,2,m
Selina,2,w
Ragnar,2,m
Sofi,2,w
Riley,2,m
Sofie,2,w
Romano,2,m
Stefanie,2,w
Sascha,2,m
Sunny,2,w
Sebastian,2,m
Susanne,2,w
Siegfried,2,m
Tabea,2,w
Stefan,2,m
Tamara,2,w
Stephan,2,m
Tamina,2,w
Sven,2,m
Valeria,2,w
Thorben,2,m
Vivien,2,w
Til,2,m
Zoey,2,w
Till,2,m
Zoé,2,w
Tino,2,m
Tyler,2,m
Vito,2,m
Willi,2,m
William,2,m
Wolfgang,2,m
Abigail,1,w
Abrafi,1,w
Ada,1,w
Adele,1,w
Adelheid,1,w
Aaron-Alexander,1,m
Adelina,1,w
Aato,1,m
Adriana,1,w
Adu,1,m
Agyla,1,w
Aiden,1,m
Alana,1,w
Aiven,1,m
Aleah,1,w
Aladin,1,m
Aleksandrovna,1,w
Alain,1,m
Alena,1,w
Albert,1,m
Alessa,1,w
Alexandros,1,m
Alessia,1,w
Alfred,1,m
Alexandria,1,w
Ali,1,m
Alexia,1,w
Aljoscha,1,m
Alexis,1,w
Amandus,1,m
Alice,1,w
András,1,m
Alina,1,w
André,1,m
Alina-Zoey,1,w
Anděl,1,m
Aline,1,w
Ange,1,m
Alisa,1,w
Anh,1,m
Alison,1,w
Antal,1,m
Aliya,1,w
Arne,1,m
Aljesa,1,w
Arnis,1,m
Almina,1,w
Artjöm,1,m
Alyssa,1,w
Asen,1,m
Amelia,1,w
Baldur,1,m
Amilah,1,w
Bao,1,m
Aminata,1,w
Baran,1,m
Amy-Jolien,1,w
Bela,1,m
Anabella,1,w
Benedikt,1,m
Anabelle,1,w
Benjamin-Hauke,1,m
Andrra,1,w
Benni,1,m
Angel,1,w
Benno,1,m
Angelika,1,w
Benny,1,m
Angelina-Lea,1,w
Berent,1,m
Anjouly,1,w
Blend,1,m
Ann,1,w
Bogdan,1,m
Annalies-Sophia,1,w
Bosse,1,m
Anne,1,w
Bruce,1,m
Anneli,1,w
Bui,1,m
Annemarie,1,w
Burkhard,1,m
Annika,1,w
Callum,1,m
Argynovna,1,w
Casi,1,m
Ariella,1,w
Casimir,1,m
Arouzia,1,w
Casper,1,m
Arshnoor,1,w
Caylon,1,m
Asenova,1,w
Charlie,1,m
Ashley,1,w
Christoph,1,m
Ashley-Serafine,1,w
Ciwan,1,m
Asiya,1,w
Clemens,1,m
Astrid,1,w
Collin,1,m
Aurora,1,w
Costa,1,m
Aurélia-Joyce,1,w
Damian-Joel,1,m
Ayana,1,w
Damien,1,m
Bao,1,w
Danny,1,m
Barbara,1,w
Darian,1,m
Belle,1,w
Darius,1,m
Bettina,1,w
Darvin,1,m
Betty,1,w
Davis,1,m
Carina,1,w
Dawid,1,m
Carlotta,1,w
Dean-Maik,1,m
Celia,1,w
Delal,1,m
Celina,1,w
Derek,1,m
Chaja,1,w
Desmond,1,m
Charleen,1,w
Devran,1,m
Charlene,1,w
Dieter,1,m
Charlotte-Amélie,1,w
Dominic,1,m
Chayene,1,w
Dominik,1,m
Christiane,1,w
Donevin,1,m
Ciara-Julie,1,w
Duc,1,m
Claudia,1,w
Duran,1,m
Cleo,1,w
Dustin,1,m
Constanzia,1,w
Dylan,1,m
Dana,1,w
Dănuz,1,m
Dana-Emilya,1,w
eddin,1,m
Dana-Zoey,1,w
Ede,1,m
Daniela,1,w
Eden,1,m
Denise,1,w
Edmund,1,m
Deniz,1,w
Eduard,1,m
Desiree,1,w
Eduart,1,m
Djansu,1,w
Elia,1,m
Dora,1,w
Elija,1,m
Duygu,1,w
Elÿ,1,m
Edith,1,w
Emanuele,1,m
Ekaterina,1,w
Emanujel,1,m
Elaine,1,w
Emil-Louis,1,m
Eleonore,1,w
Emilias,1,m
Elfriede,1,w
Emin,1,m
Elinor,1,w
Ender,1,m
Elisa,1,w
Eric,1,m
Elisa-Marie,1,w
Ermin,1,m
Elissa,1,w
Ethan,1,m
Ella,1,w
Etienne,1,m
Elli,1,w
Evan,1,m
Ellie,1,w
Evin,1,m
Eloise,1,w
Fayth,1,m
Emely,1,w
Ferry,1,m
Emilia-Joleen,1,w
Finlay,1,m
Emily-Melissa,1,w
Finlay-Thore,1,m
Emilya,1,w
Finn-Bellamy,1,m
Emmi,1,w
Finn-Luca,1,m
Emmy,1,w
Francis,1,m
Ena,1,w
Franklin,1,m
Esra,1,w
Franz,1,m
Etti,1,w
Frederick,1,m
Eulalia,1,w
Friedel,1,m
Eva,1,w
Friedo,1,m
Evangeline,1,w
Fritz,1,m
Evelyn,1,w
Fynn-Luca,1,m
Evelyne,1,w
Georg,1,m
Ewa,1,w
Georgy,1,m
Fatima,1,w
Gero,1,m
Felice,1,w
Gustav,1,m
Fenia,1,w
Hadgimurad,1,m
Fine,1,w
Harry,1,m
Fjorela,1,w
Hederovič,1,m
Flora,1,w
Heikki-Robin,1,m
Francesca,1,w
Heinz,1,m
Franziska,1,w
Hermann,1,m
Fredericke,1,w
Hoang,1,m
Freya,1,w
Hưng,1,m
Frida-Leia,1,w
Ian,1,m
Frija,1,w
Ilyes,1,m
Germania,1,w
Isaia,1,m
Greta,1,w
Issac,1,m
Gusting,1,w
Ivanov,1,m
Gülay,1,w
Iven,1,m
Hadija,1,w
Iwan,1,m
Hadizhat,1,w
Jackson,1,m
Heike,1,w
Jacob,1,m
Hella,1,w
Jamal,1,m
Henriette,1,w
James,1,m
Henrike,1,w
Jan,1,m
Hermine,1,w
Janick,1,m
Hope,1,w
Janis-Luca,1,m
Ibragimova,1,w
Jannes,1,m
Idrial,1,w
Janno,1,m
Ilvy,1,w
Janusz,1,m
Imani,1,w
Jascha,1,m
Inessa,1,w
Jason-Alexander,1,m
Isabel,1,w
Jason-Finn,1,m
Ivaylova,1,w
Jason-Luca,1,m
Ivy,1,w
Javier,1,m
Jada,1,w
Jaxon,1,m
Jael,1,w
Jeffrey-Noel,1,m
Jamayne,1,w
Jens,1,m
Jamy,1,w
Jeremy,1,m
Jane,1,w
Jerome,1,m
Jannah,1,w
Jesper,1,m
Jasmine,1,w
Jing,1,m
Jazmyn,1,w
Jo,1,m
Jen,1,w
Joe,1,m
Jessica,1,w
Johan,1,m
Joan,1,w
Johnny,1,m
Joana,1,w
Jonne,1,m
Jocelyne,1,w
Josef,1,m
Joleen-Jessi,1,w
Joshuar,1,m
Jolie-Marie,1,w
Joé,1,m
Jolien,1,w
Julius,1,m
Jolina,1,w
Junior,1,m
Josy,1,w
Juri,1,m
Joya,1,w
Justin,1,m
Julie,1,w
Justin-Taylor,1,m
Juliette,1,w
Jörn,1,m
Juna,1,w
Jürgen,1,m
Juno,1,w
Kacper,1,m
Juwariah,1,w
Kevin,1,m
Kaja,1,w
Kirill,1,m
Kalotta,1,w
Klaus,1,m
Karin,1,w
Konrad,1,m
Karina,1,w
Konstantinos,1,m
Karlotta,1,w
Lazaros,1,m
Karo,1,w
Leander,1,m
Karolina,1,w
Leandro,1,m
Kate-Linn,1,w
Leeroy,1,m
Kathrin,1,w
Lennox,1,m
Kathrina,1,w
Lenny,1,m
Katja,1,w
Leon-Gino,1,m
Katy,1,w
Leonard,1,m
Kaur,1,w
Leonardo,1,m
Kaylee,1,w
Leonhard,1,m
Kiara,1,w
Leonidas,1,m
Kim,1,w
Leonie,1,m
Kira,1,w
Levin,1,m
Klarissa,1,w
Lewin,1,m
Käthe,1,w
Liam-Johnston,1,m
Laeticia,1,w
Lieven,1,m
Laila,1,w
Lino,1,m
Lainie,1,w
London,1,m
Laya,1,w
Luc,1,m
Layla,1,w
Lucian,1,m
Layla-Alexis,1,w
Lucio,1,m
Leefke,1,w
Ludo,1,m
Leena,1,w
Luis-,1,m
Lena,1,w
Luka,1,m
Lennia,1,w
Lux,1,m
Lennja,1,w
Mads,1,m
Lennya,1,w
Maik,1,m
Leonora,1,w
Malik,1,m
Lexy,1,w
Manuel,1,m
Leyla,1,w
Marcus,1,m
Lia,1,w
Marek,1,m
Libera,1,w
Marijan,1,m
Lidiya,1,w
Mark,1,m
Liesa,1,w
Marko,1,m
Liesbeth,1,w
Marlin,1,m
Lilly-Sophie,1,w
Marvin,1,m
Lilou-Elouise,1,w
Marwin,1,m
Linja,1,w
Mason,1,m
Liora,1,w
Mason-Jackson,1,m
Lisbeth,1,w
Mateo,1,m
Lissi-Isabella,1,w
Mathéo,1,m
Liza,1,w
Matthew,1,m
Loreen,1,w
Michel,1,m
Lotte,1,w
Michelle,1,m
Lotti,1,w
Mihail,1,m
Lou,1,w
Mikka,1,m
Lou-Jean,1,w
Milo,1,m
Lucy-Lou,1,w
Minh,1,m
Luzia,1,w
Mino,1,m
Lyanna,1,w
Miran,1,m
Lydia,1,w
Miron,1,m
Lynett,1,w
Mohammed,1,m
Léona,1,w
Muhamed-Emin,1,m
Madeleine,1,w
Muhammad,1,m
Maili,1,w
Nam,1,m
Mailin,1,w
Nasser,1,m
Maite,1,w
Nathan,1,m
Maja-Heike,1,w
Nathaniel,1,m
Malea,1,w
Nathawut,1,m
Malea-Sophie,1,w
Natthaphon,1,m
Malene,1,w
Neo,1,m
Malia,1,w
Nephilim,1,m
Malin,1,w
Nguyen,1,m
Malou,1,w
Nhật,1,m
Malvina,1,w
Niccolò,1,m
Malwine,1,w
Nicklas,1,m
Manuela,1,w
Niclas,1,m
Mara,1,w
Nico,1,m
Marianne,1,w
Niels,1,m
Marike,1,w
Nile,1,m
Marilena,1,w
Nino,1,m
Marissa,1,w
Nio,1,m
Marleen,1,w
Nisan,1,m
Marlene,1,w
Nual,1,m
Marlies,1,w
Marry-Jane,1,w
Olaf,1,m
Martina,1,w
Oliver,1,m
Mathilde,1,w
Omar,1,m
Maxi,1,w
Osman,1,m
Maya,1,w
Otto,1,m
Meadow,1,w
Ottó,1,m
Megan,1,w
Pascal,1,m
Melina-Jayne,1,w
Patrice,1,m
Melinda,1,w
Patryk,1,m
Melisande,1,w
Paul-David,1,m
Melita,1,w
Paulo,1,m
Mia-Salë,1,w
Per,1,m
Mia-Sofie,1,w
Percy,1,m
Michelle,1,w
Perry,1,m
Mika,1,w
Pexen,1,m
Milane,1,w
Phillip,1,m
Miley,1,w
Phillipp,1,m
Milla,1,w
Piet,1,m
Mina,1,w
Piter,1,m
Mirabella,1,w
Railey,1,m
Miriam,1,w
Rainer,1,m
Miriel,1,w
Ralf,1,m
Mitra,1,w
Ralph,1,m
Monica,1,w
Raphael,1,m
Monika,1,w
Ray,1,m
Morgaine,1,w
Rayen,1,m
My,1,w
Rene,1,m
Naja,1,w
Ricardo,1,m
Nala,1,w
Ricco,1,m
Nansasi,1,w
Rick,1,m
Natalia,1,w
Rik,1,m
Neela,1,w
Rio,1,m
Ngo,1,w
Rocko,1,m
Nicol,1,w
Roland,1,m
Nicole,1,w
Roman,1,m
Nisa,1,w
Romual,1,m
Noemi,1,w
Rudolf,1,m
Ostara,1,w
Ruslan,1,m
Payton,1,w
Sacha,1,m
Phelina,1,w
Sam,1,m
Phoebe,1,w
Seabathian,1,m
Pia-Marie,1,w
Sean-Paul,1,m
Pia-Melissa,1,w
Seishika,1,m
Quynh,1,w
Sky-Jayden,1,m
Rani,1,w
Sokey,1,m
Ranim,1,w
Soltan,1,m
Rasulovna,1,w
Spike,1,m
Rebecca,1,w
Stev,1,m
Rebeka,1,w
Steve,1,m
Rebekka,1,w
Symen,1,m
Regina,1,w
Taylor,1,m
Ria,1,w
Teddy,1,m
Ricka,1,w
Teo,1,m
Rita,1,w
Terentiy,1,m
Robin,1,w
Thiago,1,m
Roja,1,w
Thies,1,m
Rosa,1,w
Thordes,1,m
Rosalia,1,w
Thore,1,m
Rose,1,w
Thorin,1,m
Roya,1,w
Tiago,1,m
Rubina,1,w
Timm,1,m
Runa,1,w
Timon,1,m
Sabine,1,w
Timur,1,m
Sabrina,1,w
Todor,1,m
Salamovna,1,w
Tony,1,m
Salomé,1,w
Tristan,1,m
Samira,1,w
Udo,1,m
Sandrine,1,w
Vico,1,m
Sarina,1,w
Victor,1,m
Sassi-Fee,1,w
Viyan,1,m
Selena,1,w
Vladislav,1,m
Selma,1,w
Vũ,1,m
Senja,1,w
Wilhelm,1,m
Senta,1,w
Willy,1,m
Shakti,1,w
Wisdom,1,m
Shirly,1,w
Wotan,1,m
Sibylle,1,w
Xaver,1,m
Simona,1,w
Xi,1,m
Sina,1,w
Yamil,1,m
Sky,1,w
Yannis,1,m
Soey,1,w
Yasin,1,m
Sohasni,1,w
Yağmur,1,m
Sol,1,w
Yoandry,1,m
Stacy,1,w
Youssef,1,m
Stella-Marie,1,w
Zejd,1,m
Stephanie,1,w
Çinar,1,m
Stina,1,w
Sue,1,w
Sylvia,1,w
Sylwia,1,w
Talina,1,w
Tam,1,w
Teodora,1,w
Terézia,1,w
Thea,1,w
Theodora,1,w
Theresa,1,w
Tiffany,1,w
Tilda,1,w
Timea,1,w
Tjara,1,w
Tra,1,w
Trang,1,w
Tường,1,w
Ute,1,w
Valerie,1,w
Vera,1,w
Viktoria,1,w
Violet,1,w
Violeta,1,w
Violetta,1,w
Vivienne,1,w
Vy,1,w
Vyvyien,1,w
Wiebke,1,w
Wilhelmina,1,w
Xenia,1,w
Yasmin,1,w
Ylvi,1,w
Yuna,1,w
Zahra,1,w
Zaman,1,w
Zarah,1,w
Zelda,1,w
Zoé-Auri,1,w
Zvezdelina,1,w
