vorname,anzahl,geschlecht,position
Ole,9,m,1
Samuel,9,m,1
Tim,9,m,1
Clara,9,w,2
Lucia,9,w,2
Anton,9,m,2
David,9,m,2
Karl,9,m,2
Elena,8,w,1
Emily,8,w,1
Leonie,8,w,1
Lia,8,w,1
Luna,8,w,1
Romy,8,w,1
Sara,8,w,1
Zoe,8,w,1
Aras,8,m,1
Ben,8,m,1
Benjamin,8,m,1
Daniel,8,m,1
Erik,8,m,1
Jan,8,m,1
Jonas,8,m,1
Julius,8,m,1
Kilian,8,m,1
Lasse,8,m,1
Leonard,8,m,1
Yusuf,8,m,1
Anna,8,w,2
Sophia,8,w,2
Victoria,8,w,2
Johann,8,m,2
Louis,8,m,2
Oskar,8,m,2
Otto,8,m,2
Valentin,8,m,2
Anh,8,w,3
Ada,7,w,1
Amelia,7,w,1
Antonia,7,w,1
Aurelia,7,w,1
Carla,7,w,1
Carlotta,7,w,1
Karla,7,w,1
Lilly,7,w,1
Malia,7,w,1
Mara,7,w,1
Nina,7,w,1
Ruby,7,w,1
Aaron,7,m,1
Adrian,7,m,1
Arthur,7,m,1
Diego,7,m,1
Emilio,7,m,1
Finn,7,m,1
Jonte,7,m,1
Kai,7,m,1
Konstantin,7,m,1
Luis,7,m,1
Malik,7,m,1
Martin,7,m,1
Muhammed,7,m,1
Oliver,7,m,1
Tom,7,m,1
Emilia,7,w,2
Lou,7,w,2
Louise,7,w,2
Malou,7,w,2
Ali,7,m,2
Anh,7,m,2
Constantin,7,m,2
Felix,7,m,2
Finn,7,m,2
Jakob,7,m,2
Liam,7,m,2
Minh,7,m,2
Alina,6,w,1
Elif,6,w,1
Ellie,6,w,1
Isabella,6,w,1
Ivy,6,w,1
Lotta,6,w,1
Marlene,6,w,1
Mathilda,6,w,1
Maya,6,w,1
Merle,6,w,1
Nele,6,w,1
Nia,6,w,1
Stella,6,w,1
Valentina,6,w,1
Andy,6,m,1
Filip,6,m,1
Gabriel,6,m,1
Hamza,6,m,1
Hassan,6,m,1
Jari,6,m,1
Jona,6,m,1
Jonah,6,m,1
Luan,6,m,1
Luka,6,m,1
Malte,6,m,1
Matti,6,m,1
Mert,6,m,1
Mohammed,6,m,1
Nico,6,m,1
Oscar,6,m,1
Tony,6,m,1
Vincent,6,m,1
Yasin,6,m,1
Ömer,6,m,1
Anh,6,w,2
Carlotta,6,w,2
Isabella,6,w,2
Johanna,6,w,2
Katharina,6,w,2
Marina,6,w,2
Mathilda,6,w,2
Alp,6,m,2
Daniel,6,m,2
Gabriel,6,m,2
Jonathan,6,m,2
Thomas,6,m,2
Willi,6,m,2
Minh,6,m,3
Amal,5,w,1
Amalia,5,w,1
Amira,5,w,1
Daria,5,w,1
Ela,5,w,1
Elin,5,w,1
Emmy,5,w,1
Juna,5,w,1
Lana,5,w,1
Liana,5,w,1
Liya,5,w,1
Lotte,5,w,1
Marie,5,w,1
Meryem,5,w,1
Nora,5,w,1
Rosa,5,w,1
Toni,5,w,1
Alex,5,m,1
Amir,5,m,1
Ayaz,5,m,1
Bela,5,m,1
Caspar,5,m,1
Deniz,5,m,1
Edgar,5,m,1
Eric,5,m,1
Ferdinand,5,m,1
Friedrich,5,m,1
Gustav,5,m,1
Ilyas,5,m,1
Leonardo,5,m,1
Lucas,5,m,1
Marlon,5,m,1
Mateo,5,m,1
Michael,5,m,1
Miran,5,m,1
Otto,5,m,1
Pablo,5,m,1
Piet,5,m,1
Raphael,5,m,1
Victor,5,m,1
Ida,5,w,2
Lotte,5,w,2
Magdalena,5,w,2
Rose,5,w,2
Emilio,5,m,2
Franz,5,m,2
Gustav,5,m,2
Hannes,5,m,2
Jan,5,m,2
Johannes,5,m,2
Leonard,5,m,2
Luca,5,m,2
Martin,5,m,2
Max,5,m,2
Michael,5,m,2
Paul,5,m,2
Samuel,5,m,2
Wilhelm,5,m,2
Alea,4,w,1
Amy,4,w,1
Anni,4,w,1
Arya,4,w,1
Azra,4,w,1
Celina,4,w,1
Charlie,4,w,1
Esma,4,w,1
Esther,4,w,1
Fiona,4,w,1
Freya,4,w,1
Hana,4,w,1
Iris,4,w,1
Jamila,4,w,1
Jana,4,w,1
Jasmin,4,w,1
Jenny,4,w,1
Josephine,4,w,1
Juli,4,w,1
Lily,4,w,1
Linda,4,w,1
Liv,4,w,1
Luise,4,w,1
Maja,4,w,1
Malou,4,w,1
Marla,4,w,1
Marta,4,w,1
Mayla,4,w,1
Medina,4,w,1
Melina,4,w,1
Melissa,4,w,1
Mika,4,w,1
Milena,4,w,1
Nika,4,w,1
Ronja,4,w,1
Selma,4,w,1
Sena,4,w,1
Smilla,4,w,1
Zeynep,4,w,1
Zoë,4,w,1
Ahmad,4,m,1
Bjarne,4,m,1
Dean,4,m,1
Elio,4,m,1
Fiete,4,m,1
Frederik,4,m,1
Gia,4,m,1
Hussein,4,m,1
Janosch,4,m,1
Jaro,4,m,1
Joshua,4,m,1
Kalle,4,m,1
Karlo,4,m,1
Kian,4,m,1
Leander,4,m,1
Lev,4,m,1
Ludwig,4,m,1
Mahir,4,m,1
Mats,4,m,1
Mattis,4,m,1
Minh,4,m,1
Mohamed,4,m,1
Niklas,4,m,1
Nils,4,m,1
Noam,4,m,1
Otis,4,m,1
Pepe,4,m,1
Philipp,4,m,1
Sam,4,m,1
Till,4,m,1
Toni,4,m,1
Tristan,4,m,1
Viktor,4,m,1
William,4,m,1
Hanna,4,w,2
Hannah,4,w,2
June,4,w,2
Lia,4,w,2
Luna,4,w,2
Marlene,4,w,2
Matilda,4,w,2
Rosa,4,w,2
Sofia,4,w,2
Benjamin,4,m,2
Emilian,4,m,2
Emmanuel,4,m,2
Georg,4,m,2
Huy,4,m,2
James,4,m,2
Joel,4,m,2
Julius,4,m,2
Leo,4,m,2
Leon,4,m,2
Ludwig,4,m,2
Malik,4,m,2
Maxim,4,m,2
Pepe,4,m,2
Richard,4,m,2
Sebastian,4,m,2
Theodor,4,m,2
Vincent,4,m,2
Willem,4,m,2
Aaliyah,3,w,1
Agnes,3,w,1
Alena,3,w,1
Alice,3,w,1
Alissa,3,w,1
Aliya,3,w,1
Amanda,3,w,1
Amina,3,w,1
Anastasia,3,w,1
Asel,3,w,1
Asya,3,w,1
Coco,3,w,1
Cora,3,w,1
Defne,3,w,1
Edda,3,w,1
Eliana,3,w,1
Elina,3,w,1
Emely,3,w,1
Esila,3,w,1
Evelyn,3,w,1
Ewa,3,w,1
Finja,3,w,1
Flora,3,w,1
Greta,3,w,1
Havin,3,w,1
Helen,3,w,1
Josefine,3,w,1
Julika,3,w,1
Juno,3,w,1
Kalea,3,w,1
Katharina,3,w,1
Laura,3,w,1
Lavin,3,w,1
Leia,3,w,1
Leila,3,w,1
Liliana,3,w,1
Lilo,3,w,1
Liyana,3,w,1
Lorena,3,w,1
Louise,3,w,1
Lucy,3,w,1
Luisa,3,w,1
Malina,3,w,1
Martina,3,w,1
Maryam,3,w,1
Matilda,3,w,1
Milana,3,w,1
Milla,3,w,1
Naya,3,w,1
Neyla,3,w,1
Pauline,3,w,1
Pia,3,w,1
Polly,3,w,1
Rita,3,w,1
Romi,3,w,1
Rosalie,3,w,1
Rose,3,w,1
Ruth,3,w,1
Sarah,3,w,1
Tala,3,w,1
Teresa,3,w,1
Thea,3,w,1
Vanessa,3,w,1
Wilma,3,w,1
Zümra,3,w,1
Abbas,3,m,1
Alessio,3,m,1
Amin,3,m,1
Aron,3,m,1
Artur,3,m,1
Charlie,3,m,1
Damian,3,m,1
Darius,3,m,1
Denis,3,m,1
Elia,3,m,1
Emir,3,m,1
Enno,3,m,1
Fabian,3,m,1
Fred,3,m,1
Hasan,3,m,1
Hugo,3,m,1
Ibrahim,3,m,1
Ilay,3,m,1
Ilian,3,m,1
Jacob,3,m,1
Jad,3,m,1
James,3,m,1
Janne,3,m,1
Jasper,3,m,1
John,3,m,1
Johnny,3,m,1
Joscha,3,m,1
Josef,3,m,1
Julian,3,m,1
Juri,3,m,1
Justus,3,m,1
Kamil,3,m,1
Le,3,m,1
Leopold,3,m,1
Lorenzo,3,m,1
Matheo,3,m,1
Michel,3,m,1
Mikail,3,m,1
Miles,3,m,1
Muhammad,3,m,1
Musa,3,m,1
Nathan,3,m,1
Neo,3,m,1
Nicolas,3,m,1
Nikolai,3,m,1
Nino,3,m,1
Noar,3,m,1
Nolan,3,m,1
Richard,3,m,1
Ryan,3,m,1
Simon,3,m,1
Stefan,3,m,1
Taim,3,m,1
Thomas,3,m,1
Tiago,3,m,1
Tobias,3,m,1
Tonda,3,m,1
Valentin,3,m,1
Viggo,3,m,1
Vũ,3,m,1
Yahya,3,m,1
Yassin,3,m,1
Yunus,3,m,1
Amalia,3,w,2
Amelia,3,w,2
An,3,w,2
Antonia,3,w,2
Aurelia,3,w,2
Ava,3,w,2
Ayla,3,w,2
Barbara,3,w,2
Camille,3,w,2
Diana,3,w,2
Eliana,3,w,2
Elise,3,w,2
Ella,3,w,2
Evelyn,3,w,2
Hedi,3,w,2
Helena,3,w,2
Helene,3,w,2
Ingrid,3,w,2
Josefin,3,w,2
Josephine,3,w,2
Juna,3,w,2
Karlotta,3,w,2
Leni,3,w,2
Lina,3,w,2
Linh,3,w,2
Liya,3,w,2
Luisa,3,w,2
Martha,3,w,2
Mathilde,3,w,2
Mia,3,w,2
Milou,3,w,2
Minh,3,w,2
Mira,3,w,2
Ronja,3,w,2
Sabine,3,w,2
Sofie,3,w,2
Su,3,w,2
Zeynep,3,w,2
Amadeus,3,m,2
Andreas,3,m,2
Antoni,3,m,2
Antonio,3,m,2
Benedikt,3,m,2
Can,3,m,2
Ferdinand,3,m,2
Fiete,3,m,2
Florian,3,m,2
Fritz,3,m,2
Hartmut,3,m,2
Hasan,3,m,2
Heinrich,3,m,2
Jonas,3,m,2
Kurt,3,m,2
Leander,3,m,2
Leonardo,3,m,2
Magnus,3,m,2
Matteo,3,m,2
Merlin,3,m,2
Nikolas,3,m,2
Noah,3,m,2
Otis,3,m,2
Pablo,3,m,2
Rio,3,m,2
Salih,3,m,2
Stephan,3,m,2
William,3,m,2
Maria,3,w,3
Vy,3,w,3
Alexander,3,m,3
Noah,3,m,3
Abigail,2,w,1
Ahlam,2,w,1
Aisha,2,w,1
Ajna,2,w,1
Alejna,2,w,1
Alexandra,2,w,1
Aleyna,2,w,1
Alisa,2,w,1
Aliyah,2,w,1
Alya,2,w,1
Amaya,2,w,1
Anaïs,2,w,1
Anne,2,w,1
Anouk,2,w,1
Ariana,2,w,1
Arina,2,w,1
Astrid,2,w,1
Aurora,2,w,1
Ayliz,2,w,1
Carmen,2,w,1
Claire,2,w,1
Cosima,2,w,1
Cosma,2,w,1
Derin,2,w,1
Diana,2,w,1
Dua,2,w,1
Ecrin,2,w,1
Eileen,2,w,1
Eleanor,2,w,1
Eleonora,2,w,1
Elise,2,w,1
Eléonore,2,w,1
Feline,2,w,1
Gabriela,2,w,1
Gerda,2,w,1
Grace,2,w,1
Ha,2,w,1
Hafsa,2,w,1
Hai,2,w,1
Hailey,2,w,1
Hedda,2,w,1
Helene,2,w,1
Helin,2,w,1
Huda,2,w,1
İkranur,2,w,1
Jette,2,w,1
Jihan,2,w,1
Joanna,2,w,1
Joleen,2,w,1
Jule,2,w,1
Kaia,2,w,1
Kaja,2,w,1
Karlotta,2,w,1
Kira,2,w,1
Klara,2,w,1
Larin,2,w,1
Larissa,2,w,1
Layal,2,w,1
Leen,2,w,1
Liah,2,w,1
Lieselotte,2,w,1
Lilian,2,w,1
Lilja,2,w,1
Lilou,2,w,1
Linn,2,w,1
Livia,2,w,1
Liyah,2,w,1
Lucia,2,w,1
Lucía,2,w,1
Lydia,2,w,1
Lynn,2,w,1
Magdalena,2,w,1
Malika,2,w,1
Marisa,2,w,1
Martha,2,w,1
Mascha,2,w,1
Mathilde,2,w,1
Minh,2,w,1
Naima,2,w,1
Nana,2,w,1
Natalie,2,w,1
Nayla,2,w,1
Nefes,2,w,1
Nehir,2,w,1
Nela,2,w,1
Nelly,2,w,1
Nilay,2,w,1
Noa,2,w,1
Noemi,2,w,1
Nour,2,w,1
Nova,2,w,1
Olga,2,w,1
Paulin,2,w,1
Paulina,2,w,1
Penelope,2,w,1
Philine,2,w,1
Rabia,2,w,1
Runa,2,w,1
Sama,2,w,1
Samantha,2,w,1
Sidra,2,w,1
Sila,2,w,1
Sonja,2,w,1
Sura,2,w,1
Svea,2,w,1
Taya,2,w,1
Teodora,2,w,1
Tessa,2,w,1
Tilly,2,w,1
Tina,2,w,1
Tu,2,w,1
Tuana,2,w,1
Viktoria,2,w,1
Violet,2,w,1
Vu,2,w,1
Vy,2,w,1
Yasmin,2,w,1
Ylva,2,w,1
Yumi,2,w,1
Yuna,2,w,1
Zara,2,w,1
Zeinab,2,w,1
Zelda,2,w,1
Zilan,2,w,1
Abdullah,2,m,1
Adriano,2,m,1
Aiden,2,m,1
Alejandro,2,m,1
Alessandro,2,m,1
Alfred,2,m,1
Alparslan,2,m,1
Alperen,2,m,1
Alvar,2,m,1
Alvin,2,m,1
Alwin,2,m,1
Ammar,2,m,1
Andrei,2,m,1
Angelo,2,m,1
Anh,2,m,1
Anthony,2,m,1
Arno,2,m,1
Atakan,2,m,1
August,2,m,1
Aziz,2,m,1
Bilal,2,m,1
Bo,2,m,1
Burak,2,m,1
Camilo,2,m,1
Chris,2,m,1
Cosmo,2,m,1
Dario,2,m,1
Dominic,2,m,1
Dylan,2,m,1
Eli,2,m,1
Elian,2,m,1
Emilian,2,m,1
Emre,2,m,1
Ensar,2,m,1
Espen,2,m,1
Ethan,2,m,1
Fabio,2,m,1
Ferris,2,m,1
Florian,2,m,1
Florin,2,m,1
Franz,2,m,1
Frido,2,m,1
Fritz,2,m,1
Félix,2,m,1
Hagen,2,m,1
Halil,2,m,1
Hannes,2,m,1
Hanno,2,m,1
Hans,2,m,1
Helge,2,m,1
Henning,2,m,1
Ilja,2,m,1
Isaac,2,m,1
Ishak,2,m,1
Ismail,2,m,1
İsa,2,m,1
Jack,2,m,1
Jannis,2,m,1
Jaron,2,m,1
Jascha,2,m,1
Jason,2,m,1
Jesse,2,m,1
Joel,2,m,1
Johannes,2,m,1
Josha,2,m,1
Jun,2,m,1
Junis,2,m,1
Juno,2,m,1
János,2,m,1
Kadir,2,m,1
Karam,2,m,1
Karim,2,m,1
Kassem,2,m,1
Kenan,2,m,1
Keno,2,m,1
Kevin,2,m,1
Konrad,2,m,1
Kosay,2,m,1
Kuno,2,m,1
Lean,2,m,1
Lenn,2,m,1
Lennard,2,m,1
Lennart,2,m,1
Leno,2,m,1
Leonas,2,m,1
Leonid,2,m,1
Levin,2,m,1
Levy,2,m,1
Lewis,2,m,1
Lino,2,m,1
Loris,2,m,1
Mads,2,m,1
Mahmoud,2,m,1
Maksim,2,m,1
Malek,2,m,1
Mark,2,m,1
Marlo,2,m,1
Marten,2,m,1
Mathis,2,m,1
Matthias,2,m,1
Mauritz,2,m,1
Maxim,2,m,1
Mehmet,2,m,1
Merlin,2,m,1
Mikael,2,m,1
Miko,2,m,1
Milad,2,m,1
Milas,2,m,1
Miraç,2,m,1
Miron,2,m,1
Mirza,2,m,1
Mohamad,2,m,1
Mustafa,2,m,1
Nathanael,2,m,1
Nathaniel,2,m,1
Nicolò,2,m,1
Nikita,2,m,1
Nikolas,2,m,1
Noel,2,m,1
Rafael,2,m,1
Rayan,2,m,1
Rion,2,m,1
Roni,2,m,1
Rudi,2,m,1
Salih,2,m,1
Sebastian,2,m,1
Sencer,2,m,1
Serhat,2,m,1
Silas,2,m,1
Soufian,2,m,1
Süleyman,2,m,1
Teo,2,m,1
Teoman,2,m,1
Thành,2,m,1
Thế,2,m,1
Timo,2,m,1
Umut,2,m,1
Vito,2,m,1
Walter,2,m,1
Wanja,2,m,1
Wotan,2,m,1
Yakub,2,m,1
Yiğit,2,m,1
Younes,2,m,1
Yousef,2,m,1
Yunis,2,m,1
Zakaria,2,m,1
Émile,2,m,1
Ada,2,w,2
Agnes,2,w,2
Aimée,2,w,2
Aleksandrovna,2,w,2
Alexandra,2,w,2
Alma,2,w,2
Asya,2,w,2
Aurora,2,w,2
Babette,2,w,2
Defne,2,w,2
Dora,2,w,2
Dua,2,w,2
Duong,2,w,2
Ela,2,w,2
Elena,2,w,2
Eleni,2,w,2
Eleonore,2,w,2
Elisa,2,w,2
Eloise,2,w,2
Emilie,2,w,2
Emma,2,w,2
Esma,2,w,2
Esther,2,w,2
Eva,2,w,2
Filippa,2,w,2
Fleur,2,w,2
Frida,2,w,2
Frieda,2,w,2
Gia,2,w,2
Grace,2,w,2
Ha,2,w,2
Hazel,2,w,2
Hermine,2,w,2
Irena,2,w,2
Isa,2,w,2
Isabel,2,w,2
Isabelle,2,w,2
Jolie,2,w,2
Josefina,2,w,2
Julia,2,w,2
Juno,2,w,2
Kerstin,2,w,2
Klara,2,w,2
Lara,2,w,2
Lea,2,w,2
Leonie,2,w,2
Leonora,2,w,2
Lima,2,w,2
Linn,2,w,2
Louisa,2,w,2
Lucie,2,w,2
Lynn,2,w,2
Madeleine,2,w,2
Mae,2,w,2
Mai,2,w,2
Malea,2,w,2
Malia,2,w,2
Marleen,2,w,2
Masal,2,w,2
Maya,2,w,2
Melody,2,w,2
Meta,2,w,2
My,2,w,2
Ngọc,2,w,2
Norah,2,w,2
Olivia,2,w,2
Paulina,2,w,2
Pauline,2,w,2
Rebecca,2,w,2
Reddy,2,w,2
Rei,2,w,2
Ruslanovna,2,w,2
Sarah,2,w,2
Sare,2,w,2
Selma,2,w,2
Snezhanova,2,w,2
Soleil,2,w,2
Soraya,2,w,2
Stella,2,w,2
Talea,2,w,2
Theresa,2,w,2
Valentina,2,w,2
Viola,2,w,2
Vita,2,w,2
Wilhelmine,2,w,2
Winnie,2,w,2
Yuna,2,w,2
Adam,2,m,2
Albert,2,m,2
Alberto,2,m,2
Alexandrovič,2,m,2
Alois,2,m,2
Alpha,2,m,2
Antonovič,2,m,2
Apollo,2,m,2
Arvid,2,m,2
Aslan,2,m,2
Augustin,2,m,2
Augusto,2,m,2
Aurel,2,m,2
Ayaz,2,m,2
Azad,2,m,2
Bela,2,m,2
Bernard,2,m,2
Bernhard,2,m,2
Bo,2,m,2
Bảo,2,m,2
Carl,2,m,2
Christian,2,m,2
Christopher,2,m,2
Claudius,2,m,2
Conrad,2,m,2
César,2,m,2
Dario,2,m,2
Eduard,2,m,2
Elian,2,m,2
Elliot,2,m,2
Emanuel,2,m,2
Emiliano,2,m,2
Emin,2,m,2
Emir,2,m,2
Eymen,2,m,2
Fernando,2,m,2
Fidel,2,m,2
Frederik,2,m,2
Fridolin,2,m,2
George,2,m,2
Gia,2,m,2
Hamza,2,m,2
Herbert,2,m,2
Hüseyin,2,m,2
Jamal,2,m,2
Jasper,2,m,2
Jayden,2,m,2
Johan,2,m,2
John,2,m,2
Jordan,2,m,2
Juri,2,m,2
Kaan,2,m,2
Kasimir,2,m,2
Klaus,2,m,2
Leonhard,2,m,2
Levin,2,m,2
Logan,2,m,2
Lou,2,m,2
Luis,2,m,2
Luka,2,m,2
Lukas,2,m,2
Marcel,2,m,2
Maria,2,m,2
Marian,2,m,2
Marius,2,m,2
Mats,2,m,2
Maurice,2,m,2
Mika,2,m,2
Milan,2,m,2
Mohammad,2,m,2
Mohammed,2,m,2
Nael,2,m,2
Nam,2,m,2
Nhật,2,m,2
Nils,2,m,2
Oliver,2,m,2
Osman,2,m,2
Peter,2,m,2
Philipp,2,m,2
Pierre,2,m,2
Quang,2,m,2
Rafael,2,m,2
Raphael,2,m,2
Ray,2,m,2
Robert,2,m,2
Roman,2,m,2
Santiago,2,m,2
Stefan,2,m,2
Steffen,2,m,2
Tadeusz,2,m,2
Theo,2,m,2
Titus,2,m,2
Tom,2,m,2
Tony,2,m,2
Valentino,2,m,2
Veselinov,2,m,2
Victor,2,m,2
Ahmed,2,w,3
Amelie,2,w,3
An,2,w,3
Andrea,2,w,3
Belle,2,w,3
Charlotte,2,w,3
Claire,2,w,3
Hân,2,w,3
Malina,2,w,3
Marie,2,w,3
My,2,w,3
Nelly,2,w,3
Rose,2,w,3
Sophie,2,w,3
Andreas,2,m,3
Christian,2,m,3
Emil,2,m,3
Hoàng,2,m,3
Jamal,2,m,3
Joachim,2,m,3
Karl,2,m,3
Khang,2,m,3
Martin,2,m,3
Michel,2,m,3
Paul,2,m,3
Valentin,2,m,3
Wilhelm,2,m,3
Wolfgang,2,m,3
Marie,2,w,4
Aadhya,1,w,1
Aava,1,w,1
Abir,1,w,1
Adahlin,1,w,1
Adela,1,w,1
Adele,1,w,1
Adelyn,1,w,1
Adriana,1,w,1
Aenne,1,w,1
Afnan,1,w,1
Afnane,1,w,1
Agata,1,w,1
Agnia,1,w,1
Agnès,1,w,1
Aida,1,w,1
Aila,1,w,1
Aili,1,w,1
Aindri,1,w,1
Ainhoa,1,w,1
Aise,1,w,1
Aiya,1,w,1
Ajana,1,w,1
Ajsel,1,w,1
Akisha,1,w,1
Al-Sultana,1,w,1
Alaia,1,w,1
Alba,1,w,1
Alesia,1,w,1
Alessia,1,w,1
Alexandria,1,w,1
Alexiya,1,w,1
Alfi,1,w,1
Alicia,1,w,1
Alicja,1,w,1
Alika,1,w,1
Aliki,1,w,1
Alin,1,w,1
Aliona,1,w,1
Alisah,1,w,1
Alisha,1,w,1
Alisia,1,w,1
Aliye,1,w,1
Aliza,1,w,1
Almaz,1,w,1
Alysha,1,w,1
Amaia,1,w,1
Amantia,1,w,1
Amaros,1,w,1
Amber,1,w,1
Amel,1,w,1
Amela,1,w,1
Amely,1,w,1
Amicia,1,w,1
Amilia-Marie,1,w,1
Amine,1,w,1
Amra,1,w,1
Amrai,1,w,1
Amu,1,w,1
Amália,1,w,1
An,1,w,1
Ana,1,w,1
Anahera,1,w,1
Anaisha,1,w,1
Anastazija,1,w,1
Anaya,1,w,1
Anayka,1,w,1
Anayra,1,w,1
Andra-Melissa,1,w,1
Andra,1,w,1
Aneeka,1,w,1
Anelya,1,w,1
Angelina,1,w,1
Angelyna,1,w,1
Anika,1,w,1
Anisa,1,w,1
Anislava,1,w,1
Anissa,1,w,1
Anita,1,w,1
Anja,1,w,1
Anna-Sofia,1,w,1
Annabella,1,w,1
Annalena,1,w,1
Annelie,1,w,1
Anni-Lou,1,w,1
Annie,1,w,1
Anwita,1,w,1
Apollonia,1,w,1
Aria,1,w,1
Ariadne,1,w,1
Arianna,1,w,1
Arielle,1,w,1
Arife,1,w,1
Arijona,1,w,1
Arin,1,w,1
Asa,1,w,1
Asiana,1,w,1
Asiya,1,w,1
Asli,1,w,1
Asmaa,1,w,1
Asmin,1,w,1
Asra,1,w,1
Assiyah,1,w,1
Astra,1,w,1
Asu,1,w,1
Augustina,1,w,1
Aura,1,w,1
Aurianna,1,w,1
Avalie,1,w,1
Avista,1,w,1
Avîn,1,w,1
Avșin,1,w,1
Aya,1,w,1
Ayana,1,w,1
Aybüke,1,w,1
Aylin,1,w,1
Ayşenur,1,w,1
Azaria,1,w,1
Azdra-Larisa,1,w,1
Azzurra,1,w,1
Azénor,1,w,1
Bambi,1,w,1
Baschira,1,w,1
Basma,1,w,1
Batul,1,w,1
Beele,1,w,1
Begüm,1,w,1
Belia,1,w,1
Belinay,1,w,1
Belén,1,w,1
Beren,1,w,1
Berfîn,1,w,1
Betül,1,w,1
Beybun,1,w,1
Bobby,1,w,1
Bodil,1,w,1
Bonnie-Marley,1,w,1
Bonnie,1,w,1
Bruna,1,w,1
Bérénice,1,w,1
Bạch,1,w,1
Caecilia,1,w,1
Cao,1,w,1
Cara,1,w,1
Carina,1,w,1
Carli,1,w,1
Carly,1,w,1
Carolina,1,w,1
Cataleya,1,w,1
Catalina,1,w,1
Cato,1,w,1
Cecilia,1,w,1
Celia,1,w,1
Celine,1,w,1
Cemile,1,w,1
Charis,1,w,1
Charly,1,w,1
Chi,1,w,1
Chiara,1,w,1
Cilya,1,w,1
Claudia,1,w,1
Clementina,1,w,1
Cleopatra,1,w,1
Cylia,1,w,1
Cäthe,1,w,1
Cătălina,1,w,1
Dahab,1,w,1
Daisy,1,w,1
Daja-Carlotta,1,w,1
Dalilah,1,w,1
Dana,1,w,1
Danya,1,w,1
Darcy,1,w,1
Darinka,1,w,1
Darya,1,w,1
Data,1,w,1
Delia,1,w,1
Delilah,1,w,1
Deniz,1,w,1
Derya,1,w,1
Di,1,w,1
Dicle,1,w,1
Dila,1,w,1
Dilhat,1,w,1
Diyana,1,w,1
Donya,1,w,1
Dora,1,w,1
Dorothea,1,w,1
Duena,1,w,1
Duha,1,w,1
Edith,1,w,1
Efie,1,w,1
Efsun,1,w,1
Elaf,1,w,1
Elaina,1,w,1
Elanur,1,w,1
Elay,1,w,1
Elayna,1,w,1
Elea,1,w,1
Eleen,1,w,1
Elene,1,w,1
Eleni,1,w,1
Elham,1,w,1
Elia,1,w,1
Eliane,1,w,1
Eliese,1,w,1
Elionor,1,w,1
Elissa,1,w,1
Elissar,1,w,1
Eliz,1,w,1
Elizabet,1,w,1
Elizan,1,w,1
Elli,1,w,1
Elly,1,w,1
Elmedina,1,w,1
Elnaz,1,w,1
Elodie,1,w,1
Elsie,1,w,1
Elva,1,w,1
Elvin,1,w,1
Elyana,1,w,1
Eléne,1,w,1
Emanuela,1,w,1
Emia,1,w,1
Emiko,1,w,1
Emilia-Sophie,1,w,1
Emiliana,1,w,1
Emilie,1,w,1
Emilja,1,w,1
Enisa,1,w,1
Enita,1,w,1
Enya,1,w,1
Erika,1,w,1
Erina,1,w,1
Erjola,1,w,1
Ermina,1,w,1
Esin,1,w,1
Eskarina,1,w,1
Eslem,1,w,1
Esmeralda,1,w,1
Esmé,1,w,1
Ester,1,w,1
Estrella,1,w,1
