vorname,anzahl,geschlecht,position
Abril,1,w,1
Adele,1,w,1
Agatha,1,w,1
Aiyana,1,w,1
Alessia,1,w,1
Aleyna,1,w,1
Alice,1,w,1
Alicia-Sophie,1,w,1
Alicia,1,w,1
Aliyah,1,w,1
Almira,1,w,1
Alva,1,w,1
Alya,1,w,1
Alyssa,1,w,1
Amara,1,w,1
Amber,1,w,1
Amelia,1,w,1
Ami,1,w,1
Amilia,1,w,1
Ananya,1,w,1
Anashe,1,w,1
Anastasia,1,w,1
Angelina,1,w,1
Ania,1,w,1
Ankhiluun,1,w,1
Annabell,1,w,1
Annabella,1,w,1
Annmarie,1,w,1
Antonia,1,w,1
Arnisa,1,w,1
Arya,1,w,1
Aryam,1,w,1
Asiya,1,w,1
Aurelia,1,w,1
Aurelie,1,w,1
Aurélie,1,w,1
Aylin,1,w,1
Ayliz,1,w,1
Beatrice,1,w,1
Berta,1,w,1
Boya,1,w,1
Cataleya,1,w,1
Charlet,1,w,1
Charlett,1,w,1
Christina,1,w,1
Clea,1,w,1
Cleo,1,w,1
Coline,1,w,1
Daria,1,w,1
Dayana,1,w,1
Devi,1,w,1
Djamila,1,w,1
Ebba,1,w,1
Eda,1,w,1
Edgar,1,w,1
Ela,1,w,1
Elana,1,w,1
Elaya,1,w,1
Eleonora,1,w,1
Eleyna,1,w,1
Eliana,1,w,1
Elif,1,w,1
Elinaz,1,w,1
Elissa,1,w,1
Elizaveta,1,w,1
Elli,1,w,1
Elodie,1,w,1
Eloise,1,w,1
Elya,1,w,1
Emi,1,w,1
Emili,1,w,1
Emilie,1,w,1
Emma-Lara,1,w,1
Emmy,1,w,1
Enisa,1,w,1
Enja,1,w,1
Enna,1,w,1
Erva,1,w,1
Eva,1,w,1
Eve-Lotta,1,w,1
Fanar,1,w,1
Fatameh,1,w,1
Feelia,1,w,1
Felicity,1,w,1
Feline,1,w,1
Filicia,1,w,1
Finja-Anouk,1,w,1
Fiona,1,w,1
Fleur,1,w,1
Florentine,1,w,1
Franziska,1,w,1
Freya,1,w,1
Frieda,1,w,1
Friederike,1,w,1
Fritzie,1,w,1
Georgia,1,w,1
Giulia,1,w,1
Giulietta,1,w,1
Grace,1,w,1
Habi,1,w,1
Hailey,1,w,1
Haley,1,w,1
Hayley,1,w,1
Helen,1,w,1
Helene,1,w,1
Helin,1,w,1
Helly,1,w,1
Hira,1,w,1
Holly,1,w,1
Iida,1,w,1
Ilaf,1,w,1
Ilayda,1,w,1
Imara,1,w,1
Isabel,1,w,1
Isabelle,1,w,1
Ivie,1,w,1
Jade,1,w,1
Jella,1,w,1
Jemimah,1,w,1
Jenipher,1,w,1
Jialin,1,w,1
Jione,1,w,1
Johannes,1,w,1
Joleen,1,w,1
Jona,1,w,1
Josefine,1,w,1
Joulie,1,w,1
Juna,1,w,1
Juno,1,w,1
Juri,1,w,1
Kalia,1,w,1
Kamsiyochukwu,1,w,1
Karla,1,w,1
Kataleya,1,w,1
Katharina,1,w,1
Kayleigh,1,w,1
Kimberly,1,w,1
Kira,1,w,1
Kyara,1,w,1
Kylie,1,w,1
Laetizia,1,w,1
Lahuta,1,w,1
Laila,1,w,1
Lana,1,w,1
Lanna,1,w,1
Laurina,1,w,1
Laya,1,w,1
Leah,1,w,1
Leana,1,w,1
Leandra,1,w,1
Lena,1,w,1
Lene,1,w,1
Lennja,1,w,1
Leyla,1,w,1
Lilian,1,w,1
Lilith,1,w,1
Lilli,1,w,1
Lily,1,w,1
Lina,1,w,1
Linea,1,w,1
Linn,1,w,1
Liona,1,w,1
Liora,1,w,1
Liv,1,w,1
Liva,1,w,1
Lora,1,w,1
Lorelei,1,w,1
Lorie,1,w,1
Lorîn,1,w,1
Lotta,1,w,1
Lou,1,w,1
Luca,1,w,1
Lucille,1,w,1
Luiza,1,w,1
Lya,1,w,1
Léanne,1,w,1
Lüszil,1,w,1
Mahala,1,w,1
Maila,1,w,1
Maili,1,w,1
Maite,1,w,1
Malalah,1,w,1
Malea-Lou,1,w,1
Malene,1,w,1
Malia,1,w,1
Malietta,1,w,1
Malika,1,w,1
Malina,1,w,1
Maliya,1,w,1
Mantra,1,w,1
Mara-Marleen,1,w,1
Marabella,1,w,1
Margaux,1,w,1
Marianna,1,w,1
Marisa,1,w,1
Marlene,1,w,1
Marly,1,w,1
Martha,1,w,1
Maryam,1,w,1
Mattea,1,w,1
Maxima,1,w,1
Maximilia,1,w,1
Mayla,1,w,1
Maylin-Jayne,1,w,1
Melania,1,w,1
Melia,1,w,1
Melina,1,w,1
Mersana,1,w,1
Meyna,1,w,1
Michelle,1,w,1
Milea,1,w,1
Milou,1,w,1
Mingyu,1,w,1
Minh,1,w,1
Minna,1,w,1
Minu,1,w,1
Mirabella,1,w,1
Miray,1,w,1
Mirjana,1,w,1
Miya,1,w,1
Mona,1,w,1
Narcisa,1,w,1
Nea,1,w,1
Nejla,1,w,1
Nele,1,w,1
Nelly,1,w,1
Neyla,1,w,1
Nina,1,w,1
Nisa,1,w,1
Nola,1,w,1
Nova,1,w,1
Nupel,1,w,1
Octavia,1,w,1
Ourania,1,w,1
Philine,1,w,1
Phoebe,1,w,1
Pranamya,1,w,1
Rachael,1,w,1
Rachel,1,w,1
Rafaela,1,w,1
Ranime,1,w,1
Rina,1,w,1
Rio,1,w,1
Riva,1,w,1
Rosa,1,w,1
Rukaya,1,w,1
Runa,1,w,1
Safiya,1,w,1
Saliha,1,w,1
Samiya,1,w,1
Sara,1,w,1
Saya,1,w,1
Selena,1,w,1
Selma,1,w,1
Simay,1,w,1
Sofie,1,w,1
Stine-Maria,1,w,1
Sweja,1,w,1
Tabea,1,w,1
Talea,1,w,1
Talvi,1,w,1
Talya,1,w,1
Tara,1,w,1
Taslim,1,w,1
Tatiana,1,w,1
Thea,1,w,1
Theodora,1,w,1
Tilda,1,w,1
Tillie,1,w,1
Torvi,1,w,1
Tuana,1,w,1
Ume-Sahra,1,w,1
Valeria,1,w,1
Vera,1,w,1
Weronika,1,w,1
Wilma,1,w,1
Winnie,1,w,1
Yasmina,1,w,1
Yassmin,1,w,1
Yaël,1,w,1
Ylva,1,w,1
Yorsalem,1,w,1
Yuna,1,w,1
Zara,1,w,1
Zeyna,1,w,1
Zeynep,1,w,1
Zoey,1,w,1
Zümra,1,w,1
Abdulaziz,1,m,1
Adem,1,m,1
Adin,1,m,1
Adrian,1,m,1
Aeneas,1,m,1
Ahmed,1,m,1
Ajdin-Edi,1,m,1
Alan,1,m,1
Albert,1,m,1
Alessandro,1,m,1
Alex,1,m,1
Alteo,1,m,1
Alvaro,1,m,1
Alvian,1,m,1
Alvin,1,m,1
Aléxandros,1,m,1
Amir,1,m,1
Ananda,1,m,1
Andreas,1,m,1
Andro,1,m,1
Antonio,1,m,1
Anuk,1,m,1
Aras,1,m,1
Arno,1,m,1
Aron,1,m,1
Arvidh,1,m,1
Attila,1,m,1
Avélio,1,m,1
Azaan,1,m,1
Benedikt,1,m,1
Bennett,1,m,1
Billy,1,m,1
Bo,1,m,1
Boyan,1,m,1
Brian,1,m,1
Bryan,1,m,1
Béla,1,m,1
Carl,1,m,1
Carlo,1,m,1
Carlos,1,m,1
Cayleb,1,m,1
Cem,1,m,1
Charleton,1,m,1
Charly,1,m,1
Ciel,1,m,1
Damian,1,m,1
Darian,1,m,1
Darren,1,m,1
Dian,1,m,1
Didier,1,m,1
Diego,1,m,1
Dijon,1,m,1
Dionisios,1,m,1
Djurica,1,m,1
Duc,1,m,1
Edouard,1,m,1
Eliah,1,m,1
Elian,1,m,1
Elija,1,m,1
Elio,1,m,1
Elion-Bjørnson,1,m,1
Elmi,1,m,1
Elon,1,m,1
Elouan,1,m,1
Emilian,1,m,1
Emrullah,1,m,1
Enes,1,m,1
Eric,1,m,1
Erich,1,m,1
Ethan,1,m,1
Ezra,1,m,1
Ferdinand,1,m,1
Fiete,1,m,1
Finjas,1,m,1
Fio,1,m,1
Francesco,1,m,1
Franz,1,m,1
Frederick,1,m,1
Frederik,1,m,1
Fynley,1,m,1
Fynn,1,m,1
Gabriel,1,m,1
Georg,1,m,1
Gian,1,m,1
Gibril,1,m,1
Hamza,1,m,1
Hannes,1,m,1
Hanno,1,m,1
Hans,1,m,1
Hashem,1,m,1
Hektor,1,m,1
Helmut,1,m,1
Hennis,1,m,1
Henri,1,m,1
Henryk,1,m,1
Hugo,1,m,1
Héctor,1,m,1
Ianis,1,m,1
Ilian,1,m,1
Ilija,1,m,1
Iliya,1,m,1
Ilja,1,m,1
Ilya,1,m,1
Ilyas,1,m,1
Immanuel,1,m,1
Isabell,1,m,1
Isaiah,1,m,1
Itay,1,m,1
Ivan,1,m,1
Jack,1,m,1
Jacob,1,m,1
Jakov,1,m,1
Jannah,1,m,1
Jannes,1,m,1
Jannik,1,m,1
Jannis,1,m,1
Janosch,1,m,1
Jaska,1,m,1
Jasmin,1,m,1
Jason,1,m,1
Jaspar,1,m,1
Jibril,1,m,1
Joah,1,m,1
Johan,1,m,1
Johann,1,m,1
John,1,m,1
Jon,1,m,1
Jonah,1,m,1
Jordi,1,m,1
Joris,1,m,1
Jos,1,m,1
Joseph,1,m,1
Josha,1,m,1
Josia,1,m,1
Josiah,1,m,1
Joél,1,m,1
Jukka,1,m,1
Julien,1,m,1
Junes,1,m,1
Juri,1,m,1
Karan,1,m,1
Karim,1,m,1
Kayra,1,m,1
Keno,1,m,1
Kevin,1,m,1
Kian,1,m,1
Kinan,1,m,1
Kjell,1,m,1
Konstantin,1,m,1
Kontantin,1,m,1
Korewa,1,m,1
Kristijan,1,m,1
Lars,1,m,1
Lawrence,1,m,1
Lazar,1,m,1
Leandro,1,m,1
Leart,1,m,1
Leen,1,m,1
Leif,1,m,1
Leith,1,m,1
Lennard,1,m,1
Lennox,1,m,1
Leonardo,1,m,1
Leonas,1,m,1
Leopold,1,m,1
Lev,1,m,1
Levian,1,m,1
León,1,m,1
Lias,1,m,1
Lijan,1,m,1
Lino,1,m,1
Lion,1,m,1
Liyan,1,m,1
Lou,1,m,1
Louie,1,m,1
Lucca,1,m,1
Ludwig,1,m,1
Luis-Levin,1,m,1
Lyan,1,m,1
Lynn,1,m,1
Léon,1,m,1
Mada,1,m,1
Maddox,1,m,1
Mahmoud,1,m,1
Maksimilian,1,m,1
Malio,1,m,1
Maliyan,1,m,1
Manuel,1,m,1
Marcell,1,m,1
Marco,1,m,1
Marian,1,m,1
Marino,1,m,1
Mark,1,m,1
Marlon,1,m,1
Mars,1,m,1
Martin,1,m,1
Marty,1,m,1
Matthias,1,m,1
Matti,1,m,1
Mattis,1,m,1
Maximialian,1,m,1
Mert,1,m,1
Mick,1,m,1
Mihail,1,m,1
Mika,1,m,1
Mikael,1,m,1
Miko,1,m,1
Milinho,1,m,1
Mitja,1,m,1
Mohamed,1,m,1
Mohammed,1,m,1
Muhammad,1,m,1
Murat,1,m,1
Musa,1,m,1
Máté,1,m,1
Navin,1,m,1
Nemar,1,m,1
Neven,1,m,1
Nicholas,1,m,1
Nico,1,m,1
Nikita,1,m,1
Nikos,1,m,1
Nils,1,m,1
Nino,1,m,1
Noa,1,m,1
Noan,1,m,1
Noé,1,m,1
Nylo,1,m,1
Olivér,1,m,1
Onno,1,m,1
Osaid,1,m,1
Osman,1,m,1
Ousmane,1,m,1
Pamir,1,m,1
Paulo,1,m,1
Phil,1,m,1
Philippe,1,m,1
Phillipp,1,m,1
Quinn,1,m,1
Radomir,1,m,1
Raphael,1,m,1
Raul,1,m,1
Rei,1,m,1
Richard,1,m,1
Rijad,1,m,1
Rino,1,m,1
Rio,1,m,1
Rion,1,m,1
Roman,1,m,1
Romeo,1,m,1
Roy,1,m,1
Rumo,1,m,1
Runo,1,m,1
Sal,1,m,1
Samson,1,m,1
Santiago,1,m,1
Sebastian,1,m,1
Seyed,1,m,1
Simon,1,m,1
Sinan,1,m,1
Siwan,1,m,1
Taavi,1,m,1
Taufik,1,m,1
Taylan,1,m,1
Teodor,1,m,1
Teoman,1,m,1
Terry,1,m,1
Tian,1,m,1
Till,1,m,1
Timur,1,m,1
Tobias,1,m,1
Tomislav,1,m,1
Udey,1,m,1
Uroš,1,m,1
Valentino,1,m,1
Veniamin,1,m,1
Viggo,1,m,1
Willi,1,m,1
Yennai,1,m,1
Yiyi,1,m,1
Yoel,1,m,1
Yoris,1,m,1
Zain,1,m,1
Zayn,1,m,1
Zian,1,m,1
Adetutu,1,w,2
Adrienne,1,w,2
Alaïa,1,w,2
Alessia,1,w,2
Alice,1,w,2
Alicia,1,w,2
Alisha,1,w,2
Aliyah,1,w,2
Alva,1,w,2
Amalia,1,w,2
Amalie,1,w,2
Amilia,1,w,2
Amira,1,w,2
Amora,1,w,2
Andreevna,1,w,2
Anneli,1,w,2
Anneliese,1,w,2
Annemarie,1,w,2
Anouk,1,w,2
Antonella,1,w,2
Auguste,1,w,2
Aurora,1,w,2
Ava,1,w,2
Aviva,1,w,2
Ayla,1,w,2
Blake,1,w,2
Bruna,1,w,2
Carlotta,1,w,2
Carolina,1,w,2
Caroline,1,w,2
Celine,1,w,2
Charlotta,1,w,2
Chau,1,w,2
Chiara,1,w,2
Christina,1,w,2
Claire,1,w,2
Claudia,1,w,2
Daliyah,1,w,2
Daniela,1,w,2
Dua,1,w,2
Edita,1,w,2
Efua,1,w,2
Elaine,1,w,2
Elda,1,w,2
Elia,1,w,2
Elif,1,w,2
Elinor,1,w,2
Elisa,1,w,2
Eliz,1,w,2
Elizabeth,1,w,2
Elli,1,w,2
Eloisa,1,w,2
Elsa,1,w,2
Emely,1,w,2
Emma,1,w,2
Erica,1,w,2
Erich,1,w,2
Eunice,1,w,2
Ewa,1,w,2
Fahad,1,w,2
Fee,1,w,2
Felicia,1,w,2
Feline,1,w,2
Florentia,1,w,2
Florentina,1,w,2
Freyda,1,w,2
Frida,1,w,2
Fritzi,1,w,2
Gabriella,1,w,2
Gizem,1,w,2
Grace,1,w,2
Gül,1,w,2
Hannah,1,w,2
Haylie,1,w,2
Helene,1,w,2
Helga,1,w,2
Henriette,1,w,2
Hermine,1,w,2
Hind,1,w,2
Iakivna,1,w,2
Igorevna,1,w,2
Ina,1,w,2
Irmina,1,w,2
Isabell,1,w,2
Janni,1,w,2
Johanne,1,w,2
Jolie,1,w,2
Jordy,1,w,2
Juna,1,w,2
Karen,1,w,2
Karlin,1,w,2
Katrin,1,w,2
Kristofer,1,w,2
Käthe,1,w,2
Latife,1,w,2
Lea-Sophie,1,w,2
Lea,1,w,2
Lee,1,w,2
Leni,1,w,2
Leonore,1,w,2
Lilia,1,w,2
Lina,1,w,2
Line,1,w,2
Linnea,1,w,2
Ljubov,1,w,2
Lotte,1,w,2
Louisa,1,w,2
Louise,1,w,2
Lucia,1,w,2
Luna,1,w,2
Madita,1,w,2
Mailen,1,w,2
Malea,1,w,2
Malia,1,w,2
Malou,1,w,2
Malu,1,w,2
Mara,1,w,2
Maratovna,1,w,2
Margaret,1,w,2
Margaretha,1,w,2
Marieke,1,w,2
Marine,1,w,2
Marlène,1,w,2
Martina,1,w,2
Mathea,1,w,2
Mathilda,1,w,2
Matilda,1,w,2
Maya,1,w,2
Mera,1,w,2
Mia,1,w,2
Milcah,1,w,2
Milea,1,w,2
Millicent,1,w,2
Milou,1,w,2
Mina,1,w,2
Mira,1,w,2
Miriam,1,w,2
Miriel,1,w,2
Miyako,1,w,2
Monika,1,w,2
Nana,1,w,2
Natalia,1,w,2
Nayeli,1,w,2
Nell,1,w,2
Nisrin,1,w,2
Nour,1,w,2
Noura,1,w,2
Nyakio,1,w,2
Patricia,1,w,2
Philine,1,w,2
Philippa,1,w,2
Pilar,1,w,2
Plamenova,1,w,2
Ray,1,w,2
Rebecca,1,w,2
Reign,1,w,2
Romina,1,w,2
Romy,1,w,2
Ronja,1,w,2
Rose,1,w,2
Rosemarie,1,w,2
Sadiye,1,w,2
Sana,1,w,2
Sara,1,w,2
Sina,1,w,2
Sofie,1,w,2
Sultan,1,w,2
Sybilla,1,w,2
Tali,1,w,2
Tara,1,w,2
Teresa,1,w,2
Thanie,1,w,2
Theresa,1,w,2
Thordis,1,w,2
Ulrike,1,w,2
Una,1,w,2
Valea,1,w,2
Valentina,1,w,2
Vera,1,w,2
Verena,1,w,2
Vilde,1,w,2
Vivienne,1,w,2
Yael,1,w,2
Yamuna,1,w,2
Yusuf,1,w,2
Zayra,1,w,2
Zümra,1,w,2
Élise,1,w,2
Abdul,1,m,2
Aboude,1,m,2
Adam,1,m,2
Adinata,1,m,2
Ahmed,1,m,2
Ahura,1,m,2
Ajdan,1,m,2
Aktan,1,m,2
Al-Yasa,1,m,2
Albert,1,m,2
Albus,1,m,2
Aldin,1,m,2
Alex,1,m,2
Ali,1,m,2
Amadeus,1,m,2
Amari,1,m,2
Amaro,1,m,2
Amin,1,m,2
Amir,1,m,2
Ananda,1,m,2
Andrej,1,m,2
Andrzej,1,m,2
André,1,m,2
Andrìjovič,1,m,2
Anh,1,m,2
Anton,1,m,2
Antonio,1,m,2
Antonios,1,m,2
Arminius,1,m,2
Arnold,1,m,2
Aron,1,m,2
Artur,1,m,2
August,1,m,2
Aurel,1,m,2
Aurelian,1,m,2
Avedis,1,m,2
Avi,1,m,2
Aytekin,1,m,2
Ben,1,m,2
Benedek,1,m,2
Benedict,1,m,2
Benjamin,1,m,2
Bennet,1,m,2
Bertram,1,m,2
Bill,1,m,2
Bruno,1,m,2
Can,1,m,2
Caoyi,1,m,2
Carl,1,m,2
Caspar,1,m,2
Charlie,1,m,2
Christophe,1,m,2
Curt,1,m,2
Deniz,1,m,2
Ebo,1,m,2
Eddi,1,m,2
Edoardo,1,m,2
Eduard,1,m,2
Eibe,1,m,2
Ekki,1,m,2
Elian,1,m,2
Eliano,1,m,2
Elric,1,m,2
Emilian,1,m,2
Emilijo,1,m,2
Emmanuel,1,m,2
Eric,1,m,2
Ernad,1,m,2
Etinosa,1,m,2
Eugen,1,m,2
Fabian,1,m,2
Fan,1,m,2
Felipe,1,m,2
Ferdinand,1,m,2
Finn,1,m,2
Floki,1,m,2
Franco,1,m,2
Franz,1,m,2
Fredrik,1,m,2
George,1,m,2
Georgi,1,m,2
Gereon,1,m,2
Giuliano,1,m,2
Hartmut,1,m,2
Hector,1,m,2
Hermann,1,m,2
Holger,1,m,2
Imre,1,m,2
Ionuţ,1,m,2
Ireneusz,1,m,2
Jakob,1,m,2
Jan,1,m,2
Jannis,1,m,2
Janot,1,m,2
Jason,1,m,2
Jasper,1,m,2
Jayden,1,m,2
Joakim,1,m,2
Jochen,1,m,2
Jonathan,1,m,2
Josef,1,m,2
Joseph,1,m,2
Jürgen,1,m,2
Kalle,1,m,2
Karim,1,m,2
Kasimir,1,m,2
Keith,1,m,2
Kenan,1,m,2
Kerem,1,m,2
Knut,1,m,2
Konrad,1,m,2
Konstantin,1,m,2
Kurtuluş,1,m,2
Kwame,1,m,2
Lars,1,m,2
Lasha,1,m,2
Laszlo,1,m,2
Leano,1,m,2
LeBron,1,m,2
Len,1,m,2
Lennox,1,m,2
Leo,1,m,2
Leon,1,m,2
Leonard,1,m,2
Leonardo,1,m,2
Leopold,1,m,2
Lewin,1,m,2
Lian,1,m,2
Loki,1,m,2
Lounis,1,m,2
Lovis,1,m,2
Luan,1,m,2
Ludwig,1,m,2
Luis,1,m,2
Luke,1,m,2
Maitreya,1,m,2
Malek,1,m,2
Malik,1,m,2
Malte,1,m,2
Manfred,1,m,2
Marco,1,m,2
Marcus,1,m,2
Mario,1,m,2
Mariss,1,m,2
Markus,1,m,2
Marleen,1,m,2
Marvel,1,m,2
Marvin,1,m,2
Mathias,1,m,2
Mathies,1,m,2
Matis,1,m,2
Matthias,1,m,2
Matti-Georges,1,m,2
Maurice,1,m,2
Max,1,m,2
Maxim,1,m,2
Merlon,1,m,2
Michael,1,m,2
Mieczysław,1,m,2
Miles,1,m,2
Mingxin,1,m,2
Muinza,1,m,2
Nachum,1,m,2
Nael,1,m,2
Naveen,1,m,2
Nicolás,1,m,2
Niko,1,m,2
Nima,1,m,2
Nio,1,m,2
Oliver,1,m,2
Orko,1,m,2
Oscar,1,m,2
Oskar,1,m,2
Otto,1,m,2
Pan,1,m,2
Peymanov,1,m,2
Philippe,1,m,2
Ragnar,1,m,2
Ralf,1,m,2
Rassul,1,m,2
Ray,1,m,2
Reinhold,1,m,2
Reyk,1,m,2
Richard,1,m,2
Rig,1,m,2
Robert,1,m,2
Roman,1,m,2
Rudolf,1,m,2
Rufus,1,m,2
Ryan,1,m,2
Rüzgar,1,m,2
Samir,1,m,2
Samu,1,m,2
Sascha,1,m,2
Sean,1,m,2
Simba,1,m,2
Skye,1,m,2
Stephan,1,m,2
Suti,1,m,2
Teo,1,m,2
Thien,1,m,2
Tim,1,m,2
Tobias,1,m,2
Torsten,1,m,2
Ulrik,1,m,2
Vilmos,1,m,2
Władysław,1,m,2
Zayn,1,m,2
Ziya,1,m,2
Alexandra,1,w,3
Amélie,1,w,3
Annette,1,w,3
Aria,1,w,3
Augusta,1,w,3
Aylin,1,w,3
Berlin,1,w,3
Blanka,1,w,3
Christine,1,w,3
Cornelia,1,w,3
Cristina,1,w,3
Dorothee,1,w,3
Edith,1,w,3
Eliël,1,w,3
Faasu,1,w,3
Felicitas,1,w,3
Fiorosa,1,w,3
Frieda,1,w,3
Gabriele,1,w,3
Gertraud,1,w,3
Giulietta,1,w,3
Hayder,1,w,3
Jordyn,1,w,3
Jutta,1,w,3
Kirby,1,w,3
Klara,1,w,3
Lilly,1,w,3
Maanan,1,w,3
Malea,1,w,3
Malina,1,w,3
Marija,1,w,3
Maximovna,1,w,3
Noël,1,w,3
Olanrewaju,1,w,3
Paola,1,w,3
Richard,1,w,3
Rose,1,w,3
Shiva,1,w,3
